Date,Location,Nitrogen dioxide,Ozone,PM10 particulate matter (Hourly measured),PM2.5 particulate matter (Hourly measured),Sulphur dioxide,CCG
2007-05-07,Broadway,49.94812499999998,,,,,Hammersmith and Fulham
2007-05-07,Brook Green,14.2640625,,6.654166666666666,,,Hammersmith and Fulham
2007-05-07,Oxford High St,30.541666666666668,,10.869565217391305,,,Oxford
2007-05-07,Oxford St Ebbes (Cal Club),,51.666666666666664,,,,Oxford
2007-05-07,Reading Caversham Road,8.070833333333333,,11.433333333333335,,,Reading
2007-05-07,Watford Roadside,8.708333333333334,64.08333333333333,,,,Watford
2007-05-07,Watford Town Hall,,,7.541666666666667,,,Watford
2007-05-08,Broadway,77.87859375000001,,,,,Hammersmith and Fulham
2007-05-08,Brook Green,21.435937499999998,,16.816666666666666,,,Hammersmith and Fulham
2007-05-08,Oxford High St,39.291666666666664,,24.608695652173914,,,Oxford
2007-05-08,Oxford St Ebbes (Cal Club),,60.583333333333336,,,,Oxford
2007-05-08,Reading Caversham Road,12.820833333333335,,24.7625,,,Reading
2007-05-08,Watford Roadside,17.083333333333332,71.58333333333333,,,,Watford
2007-05-08,Watford Town Hall,,,19.166666666666668,,,Watford
2007-05-09,Broadway,97.80358695652173,,,,,Hammersmith and Fulham
2007-05-09,Brook Green,30.002343750000005,,13.883333333333328,,,Hammersmith and Fulham
2007-05-09,Oxford High St,37.0,,,,,Oxford
2007-05-09,Oxford St Ebbes (Cal Club),,44.083333333333336,,,,Oxford
2007-05-09,Reading Caversham Road,26.245833333333337,,19.749999999999996,,,Reading
2007-05-09,Watford Roadside,25.375,52.75,,,,Watford
2007-05-09,Watford Town Hall,,,14.291666666666666,,,Watford
2007-05-10,Broadway,104.79703125000002,,,,,Hammersmith and Fulham
2007-05-10,Brook Green,19.345673076923077,,12.187500000000002,,,Hammersmith and Fulham
2007-05-10,Oxford High St,32.208333333333336,,,,,Oxford
2007-05-10,Oxford St Ebbes (Cal Club),,50.416666666666664,,,,Oxford
2007-05-10,Reading Caversham Road,26.954545454545453,,16.779166666666665,,,Reading
2007-05-10,Watford Roadside,22.25,63.166666666666664,,,,Watford
2007-05-10,Watford Town Hall,,,13.291666666666666,,,Watford
2007-05-11,Broadway,97.17890625,,,,,Hammersmith and Fulham
2007-05-11,Brook Green,29.60125,,7.287500000000002,,,Hammersmith and Fulham
2007-05-11,Oxford High St,41.083333333333336,,,,,Oxford
2007-05-11,Oxford St Ebbes (Cal Club),,55.833333333333336,,,,Oxford
2007-05-11,Reading Caversham Road,24.19583333333333,,15.74583333333333,,,Reading
2007-05-11,Watford Roadside,23.333333333333332,67.83333333333333,,,,Watford
2007-05-11,Watford Town Hall,,,8.625,,,Watford
2007-05-12,Broadway,91.47328125,,,,,Hammersmith and Fulham
2007-05-12,Brook Green,21.451874999999998,,15.074999999999998,,,Hammersmith and Fulham
2007-05-12,Oxford High St,32.791666666666664,,,,,Oxford
2007-05-12,Oxford St Ebbes (Cal Club),,56.166666666666664,,,,Oxford
2007-05-12,Reading Caversham Road,16.616666666666667,,22.120833333333334,,,Reading
2007-05-12,Watford Roadside,15.833333333333334,68.91666666666667,,,,Watford
2007-05-12,Watford Town Hall,,,12.833333333333334,,,Watford
2007-05-13,Broadway,87.16218750000002,,,,,Hammersmith and Fulham
2007-05-13,Brook Green,28.026093750000005,,17.508695652173916,,,Hammersmith and Fulham
2007-05-13,Oxford High St,43.75,,15.173913043478262,,,Oxford
2007-05-13,Oxford St Ebbes (Cal Club),,41.083333333333336,,,,Oxford
2007-05-13,Reading Caversham Road,34.2625,,28.3625,,,Reading
2007-05-13,Watford Roadside,25.416666666666668,52.333333333333336,,,,Watford
2007-05-13,Watford Town Hall,,,18.25,,,Watford
2007-05-14,Broadway,73.98984374999999,,,,,Hammersmith and Fulham
2007-05-14,Brook Green,40.51022727272727,,9.312500000000002,,,Hammersmith and Fulham
2007-05-14,Oxford High St,60.708333333333336,,15.208333333333334,,,Oxford
2007-05-14,Oxford St Ebbes (Cal Club),,41.0,,,,Oxford
2007-05-14,Reading Caversham Road,37.17619047619047,,14.604166666666664,,,Reading
2007-05-14,Watford Roadside,40.166666666666664,38.0,,,,Watford
2007-05-14,Watford Town Hall,,,11.958333333333334,,,Watford
2007-05-15,Broadway,110.15203125000001,,,,,Hammersmith and Fulham
2007-05-15,Brook Green,39.08671875000001,,10.766666666666667,,,Hammersmith and Fulham
2007-05-15,Oxford High St,53.291666666666664,,13.25,,,Oxford
2007-05-15,Oxford St Ebbes (Cal Club),,30.416666666666668,,,,Oxford
2007-05-15,Reading Caversham Road,39.38695652173912,,15.233333333333336,,,Reading
2007-05-15,Watford Roadside,38.041666666666664,28.833333333333332,,,,Watford
2007-05-15,Watford Town Hall,,,11.666666666666666,,,Watford
2007-05-16,Broadway,69.2325,,,,,Hammersmith and Fulham
2007-05-16,Brook Green,35.197968749999994,,14.9,,,Hammersmith and Fulham
2007-05-16,Oxford High St,62.333333333333336,,17.5,,,Oxford
2007-05-16,Oxford St Ebbes (Cal Club),,35.583333333333336,,,,Oxford
2007-05-16,Reading Caversham Road,26.23478260869566,,19.325000000000003,,,Reading
2007-05-16,Watford Roadside,34.083333333333336,29.583333333333332,,,,Watford
2007-05-16,Watford Town Hall,,,17.125,,,Watford
2007-05-17,Broadway,50.45015625,,,,,Hammersmith and Fulham
2007-05-17,Brook Green,34.146093750000006,,9.220833333333333,,,Hammersmith and Fulham
2007-05-17,Oxford High St,53.625,,17.5,,,Oxford
2007-05-17,Oxford St Ebbes (Cal Club),,20.25,,,,Oxford
2007-05-17,Reading Caversham Road,27.633333333333326,,16.120833333333334,,,Reading
2007-05-17,Watford Roadside,33.666666666666664,11.833333333333334,,,,Watford
2007-05-17,Watford Town Hall,,,14.333333333333334,,,Watford
2007-05-18,Broadway,80.01421875,,,,,Hammersmith and Fulham
2007-05-18,Brook Green,23.90625,,13.908333333333333,,,Hammersmith and Fulham
2007-05-18,Oxford High St,32.59090909090909,,18.291666666666668,,,Oxford
2007-05-18,Oxford St Ebbes (Cal Club),,49.5,,,,Oxford
2007-05-18,Reading Caversham Road,20.566666666666666,,19.095833333333328,,,Reading
2007-05-18,Watford Roadside,20.791666666666668,43.666666666666664,,,,Watford
2007-05-18,Watford Town Hall,,,13.291666666666666,,,Watford
2007-05-19,Broadway,79.64765625,,,,,Hammersmith and Fulham
2007-05-19,Brook Green,19.64885869565217,,20.204347826086952,,,Hammersmith and Fulham
2007-05-19,Oxford High St,37.375,,25.083333333333332,,,Oxford
2007-05-19,Oxford St Ebbes (Cal Club),,64.83333333333333,,,,Oxford
2007-05-19,Reading Caversham Road,15.137499999999998,,19.329166666666666,,,Reading
2007-05-19,Watford Roadside,14.166666666666666,78.16666666666667,,,,Watford
2007-05-19,Watford Town Hall,,,17.583333333333332,,,Watford
2007-05-20,Broadway,81.52828124999999,,,,,Hammersmith and Fulham
2007-05-20,Brook Green,39.301875,,20.9625,,,Hammersmith and Fulham
2007-05-20,Oxford High St,49.166666666666664,,24.541666666666668,,,Oxford
2007-05-20,Oxford St Ebbes (Cal Club),,51.916666666666664,,,,Oxford
2007-05-20,Reading Caversham Road,35.17916666666667,,22.441666666666663,,,Reading
2007-05-20,Watford Roadside,33.166666666666664,57.0,,,,Watford
2007-05-20,Watford Town Hall,,,18.458333333333332,,,Watford
2007-05-21,Broadway,56.826195652173915,,,,,Hammersmith and Fulham
2007-05-21,Brook Green,42.44953125000001,,22.25,,,Hammersmith and Fulham
2007-05-21,Oxford High St,70.83333333333333,,23.166666666666668,,,Oxford
2007-05-21,Oxford St Ebbes (Cal Club),,44.333333333333336,,,,Oxford
2007-05-21,Reading Caversham Road,51.15416666666667,,29.225000000000005,,,Reading
2007-05-21,Watford Roadside,45.291666666666664,43.833333333333336,,,,Watford
2007-05-21,Watford Town Hall,,,23.333333333333332,,,Watford
2007-05-22,Broadway,79.46437500000003,,,,,Hammersmith and Fulham
2007-05-22,Brook Green,37.041647727272725,,19.879166666666666,,,Hammersmith and Fulham
2007-05-22,Oxford High St,75.125,,23.541666666666668,,,Oxford
2007-05-22,Oxford St Ebbes (Cal Club),,44.083333333333336,,,,Oxford
2007-05-22,Reading Caversham Road,33.87826086956522,,21.166666666666668,,,Reading
2007-05-22,Watford Roadside,51.26086956521739,49.833333333333336,,,,Watford
2007-05-22,Watford Town Hall,,,20.58823529411765,,,Watford
2007-05-23,Broadway,101.51390624999999,,,,,Hammersmith and Fulham
2007-05-23,Brook Green,37.83562500000001,,21.175,,,Hammersmith and Fulham
2007-05-23,Oxford High St,66.79166666666667,,22.291666666666668,,,Oxford
2007-05-23,Oxford St Ebbes (Cal Club),,41.25,,,,Oxford
2007-05-23,Reading Caversham Road,37.9375,,22.770833333333332,,,Reading
2007-05-23,Watford Roadside,47.5,41.0,,,,Watford
2007-05-23,Watford Town Hall,,,18.5,,,Watford
2007-05-24,Broadway,112.40718750000003,,,,,Hammersmith and Fulham
2007-05-24,Brook Green,35.19796875,,26.775000000000006,,,Hammersmith and Fulham
2007-05-24,Oxford High St,64.0,,24.083333333333332,,,Oxford
2007-05-24,Oxford St Ebbes (Cal Club),,34.666666666666664,,,,Oxford
2007-05-24,Reading Caversham Road,40.67826086956521,,29.950000000000003,,,Reading
2007-05-24,Watford Roadside,49.833333333333336,37.583333333333336,,,,Watford
2007-05-24,Watford Town Hall,,,26.375,,,Watford
2007-05-25,Broadway,62.023206521739134,,,,,Hammersmith and Fulham
2007-05-25,Brook Green,24.734999999999996,,17.15833333333333,,,Hammersmith and Fulham
2007-05-25,Oxford High St,57.75,,23.208333333333332,,,Oxford
2007-05-25,Oxford St Ebbes (Cal Club),,21.333333333333332,,,,Oxford
2007-05-25,Reading Caversham Road,34.89583333333333,,23.808333333333334,,,Reading
2007-05-25,Watford Roadside,36.625,31.083333333333332,,,,Watford
2007-05-25,Watford Town Hall,,,15.916666666666666,,,Watford
2007-05-26,Broadway,43.150781249999994,,,,,Hammersmith and Fulham
2007-05-26,Brook Green,24.29671875,,18.120833333333334,,,Hammersmith and Fulham
2007-05-26,Oxford High St,64.83333333333333,,20.458333333333332,,,Oxford
2007-05-26,Oxford St Ebbes (Cal Club),,42.75,,,,Oxford
2007-05-26,Reading Caversham Road,40.391666666666666,,22.829166666666666,,,Reading
2007-05-26,Watford Roadside,29.708333333333332,45.416666666666664,,,,Watford
2007-05-26,Watford Town Hall,,,16.291666666666668,,,Watford
2007-05-27,Broadway,51.541875000000005,,,,,Hammersmith and Fulham
2007-05-27,Brook Green,23.56359375,,13.016666666666671,,,Hammersmith and Fulham
2007-05-27,Oxford High St,39.291666666666664,,9.666666666666666,,,Oxford
2007-05-27,Oxford St Ebbes (Cal Club),,46.416666666666664,,,,Oxford
2007-05-27,Reading Caversham Road,35.495652173913044,,16.8875,,,Reading
2007-05-27,Watford Roadside,20.5,60.333333333333336,,,,Watford
2007-05-27,Watford Town Hall,,,10.291666666666666,,,Watford
2007-05-28,Broadway,25.6753125,,,,,Hammersmith and Fulham
2007-05-28,Brook Green,12.726093749999999,,4.966666666666667,,,Hammersmith and Fulham
2007-05-28,Oxford High St,38.708333333333336,,8.708333333333334,,,Oxford
2007-05-28,Oxford St Ebbes (Cal Club),,58.25,,,,Oxford
2007-05-28,Reading Caversham Road,14.470833333333333,,7.887499999999999,,,Reading
2007-05-28,Watford Roadside,13.166666666666666,74.83333333333333,,,,Watford
2007-05-28,Watford Town Hall,,,3.375,,,Watford
2007-05-29,Broadway,75.83859374999999,,,,,Hammersmith and Fulham
2007-05-29,Brook Green,26.68734375,,11.395652173913044,,,Hammersmith and Fulham
2007-05-29,Oxford High St,59.95652173913044,,14.956521739130435,,,Oxford
2007-05-29,Oxford St Ebbes (Cal Club),,50.5,,,,Oxford
2007-05-29,Reading Caversham Road,28.100000000000005,,13.787500000000001,,,Reading
2007-05-29,Watford Roadside,37.25,45.166666666666664,,,,Watford
2007-05-29,Watford Town Hall,,,10.583333333333334,,,Watford
2007-05-30,Broadway,123.57140625000001,,,,,Hammersmith and Fulham
2007-05-30,Brook Green,26.28890625,,14.616666666666672,,,Hammersmith and Fulham
2007-05-30,Oxford High St,52.041666666666664,,17.083333333333332,,,Oxford
2007-05-30,Oxford St Ebbes (Cal Club),,31.833333333333332,,,,Oxford
2007-05-30,Reading Caversham Road,50.62173913043479,,24.245833333333337,,,Reading
2007-05-30,Watford Roadside,37.541666666666664,37.75,,,,Watford
2007-05-30,Watford Town Hall,,,14.541666666666666,,,Watford
2007-05-31,Broadway,127.10953125000003,,,,,Hammersmith and Fulham
2007-05-31,Brook Green,19.35609375,,18.795833333333334,,,Hammersmith and Fulham
2007-05-31,Oxford High St,48.791666666666664,,24.291666666666668,,,Oxford
2007-05-31,Oxford St Ebbes (Cal Club),,36.833333333333336,,,,Oxford
2007-05-31,Reading Caversham Road,51.77083333333332,,30.616666666666656,,,Reading
2007-05-31,Watford Roadside,33.666666666666664,48.25,,,,Watford
2007-05-31,Watford Town Hall,,,16.125,,,Watford
2007-06-01,Broadway,94.3021875,,,,,Hammersmith and Fulham
2007-06-01,Brook Green,40.959375,,27.53750000000001,,,Hammersmith and Fulham
2007-06-01,Oxford High St,80.75,,33.583333333333336,,,Oxford
2007-06-01,Oxford St Ebbes (Cal Club),,36.833333333333336,,,,Oxford
2007-06-01,Reading Caversham Road,62.70833333333334,,35.30416666666667,,,Reading
2007-06-01,Watford Roadside,47.208333333333336,45.666666666666664,,,,Watford
2007-06-01,Watford Town Hall,,,22.26086956521739,,,Watford
2007-06-02,Broadway,131.87934782608693,,,,,Hammersmith and Fulham
2007-06-02,Brook Green,46.035468750000014,,25.791666666666668,,,Hammersmith and Fulham
2007-06-02,Oxford High St,56.833333333333336,,24.208333333333332,,,Oxford
2007-06-02,Oxford St Ebbes (Cal Club),,51.833333333333336,,,,Oxford
2007-06-02,Reading Caversham Road,39.74166666666667,,25.27083333333333,,,Reading
2007-06-02,Watford Roadside,51.208333333333336,62.583333333333336,,,,Watford
2007-06-02,Watford Town Hall,,,24.125,,,Watford
2007-06-03,Broadway,100.53375,,,,,Hammersmith and Fulham
2007-06-03,Brook Green,51.50999999999999,,37.02916666666666,,,Hammersmith and Fulham
2007-06-03,Oxford High St,47.375,,21.333333333333332,,,Oxford
2007-06-03,Oxford St Ebbes (Cal Club),,43.75,,,,Oxford
2007-06-03,Reading Caversham Road,24.799999999999997,,23.34166666666667,,,Reading
2007-06-03,Watford Roadside,43.958333333333336,73.08333333333333,,,,Watford
2007-06-03,Watford Town Hall,,,33.708333333333336,,,Watford
2007-06-04,Broadway,53.21531249999999,,,,,Hammersmith and Fulham
2007-06-04,Brook Green,24.53578125000001,,27.95416666666667,,,Hammersmith and Fulham
2007-06-04,Oxford High St,55.95652173913044,,28.083333333333332,,,Oxford
2007-06-04,Oxford St Ebbes (Cal Club),,43.25,,,,Oxford
2007-06-04,Reading Caversham Road,42.64583333333332,,36.87916666666667,,,Reading
2007-06-04,Watford Roadside,35.958333333333336,51.0,,,,Watford
2007-06-04,Watford Town Hall,,,26.0,,,Watford
2007-06-05,Broadway,41.29406250000001,,,,,Hammersmith and Fulham
2007-06-05,Brook Green,12.02484375,,23.8,,,Hammersmith and Fulham
2007-06-05,Oxford High St,48.666666666666664,,30.0,,,Oxford
2007-06-05,Oxford St Ebbes (Cal Club),,57.083333333333336,,,,Oxford
2007-06-05,Reading Caversham Road,46.97826086956522,,31.058333333333337,,,Reading
2007-06-05,Watford Roadside,22.75,79.58333333333333,,,,Watford
2007-06-05,Watford Town Hall,,,20.541666666666668,,,Watford
2007-06-06,Broadway,38.03484375,,,,,Hammersmith and Fulham
2007-06-06,Brook Green,10.95703125,,20.3125,,,Hammersmith and Fulham
2007-06-06,Oxford High St,53.125,,28.041666666666668,,,Oxford
2007-06-06,Oxford St Ebbes (Cal Club),,64.91666666666667,,,,Oxford
2007-06-06,Reading Caversham Road,45.486363636363635,,27.07083333333333,,,Reading
2007-06-06,Watford Roadside,26.291666666666668,83.75,,,,Watford
2007-06-06,Watford Town Hall,,,17.846153846153847,,,Watford
2007-06-07,Broadway,46.54546875,,,,,Hammersmith and Fulham
2007-06-07,Brook Green,15.666562500000003,,15.558333333333332,,,Hammersmith and Fulham
2007-06-07,Oxford High St,63.5,,25.083333333333332,,,Oxford
2007-06-07,Oxford St Ebbes (Cal Club),,44.083333333333336,,,,Oxford
2007-06-07,Reading Caversham Road,46.35,,26.541666666666668,,,Reading
2007-06-07,Watford Roadside,30.181818181818183,55.65217391304348,,,,Watford
2007-06-07,Watford Town Hall,,,23.7,,,Watford
2007-06-08,Broadway,64.77,,,,,Hammersmith and Fulham
2007-06-08,Brook Green,28.273124999999997,,31.549999999999994,,,Hammersmith and Fulham
2007-06-08,Oxford High St,73.29166666666667,,43.0,,,Oxford
2007-06-08,Oxford St Ebbes (Cal Club),,30.583333333333332,,,,Oxford
2007-06-08,Reading Caversham Road,47.449999999999996,,43.22083333333333,,,Reading
2007-06-08,Watford Roadside,49.125,39.583333333333336,,,,Watford
2007-06-08,Watford Town Hall,,,42.291666666666664,,,Watford
2007-06-09,Broadway,90.30984374999998,,,,,Hammersmith and Fulham
2007-06-09,Brook Green,44.84812500000001,,45.5,,,Hammersmith and Fulham
2007-06-09,Oxford High St,94.79166666666667,,49.958333333333336,,,Oxford
2007-06-09,Oxford St Ebbes (Cal Club),,51.666666666666664,,,,Oxford
2007-06-09,Reading Caversham Road,55.15416666666666,,53.42916666666667,,,Reading
2007-06-09,Watford Roadside,46.083333333333336,51.5,,,,Watford
2007-06-09,Watford Town Hall,,,43.041666666666664,,,Watford
2007-06-10,Broadway,71.63109374999999,,,,,Hammersmith and Fulham
2007-06-10,Brook Green,33.006562499999994,,34.074999999999996,,,Hammersmith and Fulham
2007-06-10,Oxford High St,57.75,,33.25,,,Oxford
2007-06-10,Oxford St Ebbes (Cal Club),,48.333333333333336,,,,Oxford
2007-06-10,Reading Caversham Road,46.67916666666667,,47.300000000000004,,,Reading
2007-06-10,Watford Roadside,31.125,67.5,,,,Watford
2007-06-10,Watford Town Hall,,,28.791666666666668,,,Watford
2007-06-11,Broadway,82.97859375,,,,,Hammersmith and Fulham
2007-06-11,Brook Green,39.8915625,,32.63750000000001,,,Hammersmith and Fulham
2007-06-11,Oxford High St,73.125,,31.333333333333332,,,Oxford
2007-06-11,Oxford St Ebbes (Cal Club),,39.56521739130435,,,,Oxford
2007-06-11,Reading Caversham Road,51.25,,44.133333333333326,,,Reading
2007-06-11,Watford Roadside,45.083333333333336,49.666666666666664,,,,Watford
2007-06-11,Watford Town Hall,,,28.041666666666668,,,Watford
2007-06-12,Broadway,88.81171875000001,,,,,Hammersmith and Fulham
2007-06-12,Brook Green,31.001625,,39.14999999999999,,,Hammersmith and Fulham
2007-06-12,Oxford High St,59.86363636363637,,31.545454545454547,,,Oxford
2007-06-12,Oxford St Ebbes (Cal Club),,53.714285714285715,,,,Oxford
2007-06-12,Reading Caversham Road,28.55416666666666,,34.63333333333333,,,Reading
2007-06-12,Watford Roadside,36.125,56.52173913043478,,,,Watford
2007-06-12,Watford Town Hall,,,30.916666666666668,,,Watford
2007-06-13,Broadway,93.585,,,,,Hammersmith and Fulham
2007-06-13,Oxford High St,53.166666666666664,,27.833333333333332,,,Oxford
2007-06-13,Oxford St Ebbes (Cal Club),,36.833333333333336,,,,Oxford
2007-06-13,Reading Caversham Road,31.07916666666667,,24.45,,,Reading
2007-06-13,Watford Roadside,30.458333333333332,43.25,,,,Watford
2007-06-13,Watford Town Hall,,,21.608695652173914,,,Watford
2007-06-14,Broadway,101.45015625000002,,,,,Hammersmith and Fulham
2007-06-14,Brook Green,39.10425,,33.86666666666667,,,Hammersmith and Fulham
2007-06-14,Oxford High St,50.708333333333336,,26.041666666666668,,,Oxford
2007-06-14,Oxford St Ebbes (Cal Club),,33.0,,,,Oxford
2007-06-14,Reading Caversham Road,50.30833333333334,,28.00416666666666,,,Reading
2007-06-14,Watford Roadside,40.833333333333336,37.25,,,,Watford
2007-06-14,Watford Town Hall,,,25.5,,,Watford
2007-06-15,Broadway,117.39562500000004,,,,,Hammersmith and Fulham
2007-06-15,Brook Green,27.523369565217383,,16.095833333333328,,,Hammersmith and Fulham
2007-06-15,Oxford High St,41.458333333333336,,,,,Oxford
2007-06-15,Oxford St Ebbes (Cal Club),,37.583333333333336,,,,Oxford
2007-06-15,Reading Caversham Road,34.40416666666666,,32.9125,,,Reading
2007-06-15,Watford Roadside,27.375,54.666666666666664,,,,Watford
2007-06-15,Watford Town Hall,,,16.625,,,Watford
2007-06-16,Broadway,105.05999999999999,,,,,Hammersmith and Fulham
2007-06-16,Brook Green,21.643124999999998,,12.149999999999999,,,Hammersmith and Fulham
