,Year,Area Name,CCG Location,CCG_Poll_Map,LAT,LONG,Indicator Name,Value
1492,2016,NHS Hounslow CCG,Inner Radius,Hounslow,51.4624,-0.37847,Heart Failure Admissions,224.271
1493,2017,NHS Hounslow CCG,Inner Radius,Hounslow,51.4624,-0.37847,Heart Failure Admissions,234.556
1494,2018,NHS Hounslow CCG,Inner Radius,Hounslow,51.4624,-0.37847,Heart Failure Admissions,223.16
1495,2019,NHS Hounslow CCG,Inner Radius,Hounslow,51.4624,-0.37847,Heart Failure Admissions,219.9
1496,2003,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,Heart Failure Admissions,124.7630375
1497,2004,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,Heart Failure Admissions,142.3225637
1498,2005,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,Heart Failure Admissions,202.7226981
1499,2006,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,Heart Failure Admissions,178.0478203
1500,2007,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,Heart Failure Admissions,170.2052485
1501,2008,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,Heart Failure Admissions,142.5968081
1502,2009,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,Heart Failure Admissions,156.3822655
1503,2010,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,Heart Failure Admissions,110.3914007
1504,2011,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,Heart Failure Admissions,143.4338093
1505,2012,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,Heart Failure Admissions,135.4559623
1506,2013,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,Heart Failure Admissions,147.888
1507,2014,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,Heart Failure Admissions,150.808
1508,2015,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,Heart Failure Admissions,117.153
1509,2016,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,Heart Failure Admissions,172.315
1510,2017,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,Heart Failure Admissions,205.764
1511,2018,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,Heart Failure Admissions,189.96
1512,2019,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,Heart Failure Admissions,180.44
1513,2003,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,Heart Failure Admissions,171.588719
1514,2004,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,Heart Failure Admissions,180.8679503
1515,2005,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,Heart Failure Admissions,151.5561763
1516,2006,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,Heart Failure Admissions,139.3599892
1517,2007,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,Heart Failure Admissions,158.739811
1518,2008,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,Heart Failure Admissions,160.1736354
1519,2009,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,Heart Failure Admissions,147.8942302
1520,2010,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,Heart Failure Admissions,138.6154325
1521,2011,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,Heart Failure Admissions,151.6050248
1522,2012,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,Heart Failure Admissions,143.7141913
1523,2013,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,Heart Failure Admissions,160.398
1524,2014,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,Heart Failure Admissions,165.899
1525,2015,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,Heart Failure Admissions,178.649
1526,2016,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,Heart Failure Admissions,196.512
1527,2017,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,Heart Failure Admissions,187.905
1528,2018,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,Heart Failure Admissions,183.72
1529,2019,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,Heart Failure Admissions,220.58
1530,2003,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,Heart Failure Admissions,159.0893666
1531,2004,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,Heart Failure Admissions,150.8637616
1532,2005,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,Heart Failure Admissions,135.8024197
1533,2006,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,Heart Failure Admissions,118.4972189
1534,2007,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,Heart Failure Admissions,127.9878784
1535,2008,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,Heart Failure Admissions,111.2366198
1536,2009,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,Heart Failure Admissions,117.0278189
1537,2010,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,Heart Failure Admissions,110.109577
1538,2011,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,Heart Failure Admissions,109.4702288
1539,2012,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,Heart Failure Admissions,119.6000959
1540,2013,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,Heart Failure Admissions,113.847
1541,2014,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,Heart Failure Admissions,124.247
1542,2015,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,Heart Failure Admissions,128.208
1543,2016,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,Heart Failure Admissions,139.35
1544,2017,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,Heart Failure Admissions,130.347
1545,2018,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,Heart Failure Admissions,138.24
1546,2019,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,Heart Failure Admissions,133.08
1547,2003,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,Heart Failure Admissions,141.7323396
1548,2004,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,Heart Failure Admissions,134.955237
1549,2005,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,Heart Failure Admissions,126.5613595
1550,2006,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,Heart Failure Admissions,102.0682036
1551,2007,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,Heart Failure Admissions,118.045738
1552,2008,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,Heart Failure Admissions,112.160853
1553,2009,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,Heart Failure Admissions,106.2442014
1554,2010,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,Heart Failure Admissions,112.6840635
1555,2011,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,Heart Failure Admissions,115.6027049
1556,2012,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,Heart Failure Admissions,100.6243174
1557,2013,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,Heart Failure Admissions,91.094
1558,2014,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,Heart Failure Admissions,95.749
1559,2015,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,Heart Failure Admissions,124.452
1560,2016,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,Heart Failure Admissions,122.949
1561,2017,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,Heart Failure Admissions,144.992
1562,2018,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,Heart Failure Admissions,155.15
1563,2019,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,Heart Failure Admissions,163.18
1564,2003,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Heart Failure Admissions,147.1123433
1565,2004,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Heart Failure Admissions,159.7281136
1566,2005,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Heart Failure Admissions,148.2567179
1567,2006,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Heart Failure Admissions,113.060166
1568,2007,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Heart Failure Admissions,135.1239467
1569,2008,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Heart Failure Admissions,112.1544873
1570,2009,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Heart Failure Admissions,111.4188904
1571,2010,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Heart Failure Admissions,126.2907337
1572,2011,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Heart Failure Admissions,118.5607666
1573,2012,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Heart Failure Admissions,93.94550026
1574,2013,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Heart Failure Admissions,87.411
1575,2014,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Heart Failure Admissions,114.961
1576,2015,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Heart Failure Admissions,102.69
1577,2016,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Heart Failure Admissions,134.215
1578,2017,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Heart Failure Admissions,145.588
1579,2018,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Heart Failure Admissions,152.66
1580,2019,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Heart Failure Admissions,142.02
1581,2003,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Heart Failure Admissions,84.92416618
1582,2004,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Heart Failure Admissions,123.9072777
1583,2005,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Heart Failure Admissions,117.4526286
1584,2006,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Heart Failure Admissions,110.2185168
1585,2007,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Heart Failure Admissions,107.5935592
1586,2008,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Heart Failure Admissions,82.15546908
1587,2009,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Heart Failure Admissions,112.6765593
1588,2010,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Heart Failure Admissions,75.90815448
1589,2011,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Heart Failure Admissions,100.5523364
1590,2012,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Heart Failure Admissions,103.5469168
1591,2013,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Heart Failure Admissions,132.861
1592,2014,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Heart Failure Admissions,102.109
1593,2015,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Heart Failure Admissions,105.534
1594,2016,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Heart Failure Admissions,103.546
1595,2017,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Heart Failure Admissions,111.788
1596,2018,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Heart Failure Admissions,103.76
1597,2019,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Heart Failure Admissions,125.17
1598,2003,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Heart Failure Admissions,179.3268897
1599,2004,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Heart Failure Admissions,201.9955747
1600,2005,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Heart Failure Admissions,178.6444986
1601,2006,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Heart Failure Admissions,123.5202534
1602,2007,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Heart Failure Admissions,133.7874321
1603,2008,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Heart Failure Admissions,118.6868133
1604,2009,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Heart Failure Admissions,137.2075287
1605,2010,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Heart Failure Admissions,129.2261077
1606,2011,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Heart Failure Admissions,104.5848284
1607,2012,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Heart Failure Admissions,119.4309174
1608,2013,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Heart Failure Admissions,144.824
1609,2014,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Heart Failure Admissions,137.698
1610,2015,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Heart Failure Admissions,133.74
1611,2016,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Heart Failure Admissions,142.363
1612,2017,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Heart Failure Admissions,150.028
1613,2018,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Heart Failure Admissions,174.26
1614,2019,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Heart Failure Admissions,185.73
1615,2003,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Heart Failure Admissions,219.5778017
1616,2004,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Heart Failure Admissions,215.9861665
1617,2005,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Heart Failure Admissions,222.124271
1618,2006,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Heart Failure Admissions,190.9430663
1619,2007,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Heart Failure Admissions,197.0330245
1620,2008,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Heart Failure Admissions,164.4366638
1621,2009,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Heart Failure Admissions,182.2588614
1622,2010,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Heart Failure Admissions,169.4644124
1623,2011,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Heart Failure Admissions,202.9063876
1624,2012,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Heart Failure Admissions,224.0645353
1625,2013,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Heart Failure Admissions,196.639
1626,2014,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Heart Failure Admissions,185.716
1627,2015,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Heart Failure Admissions,198.227
1628,2016,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Heart Failure Admissions,217.208
1629,2017,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Heart Failure Admissions,219.358
1630,2018,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Heart Failure Admissions,235.68
1631,2019,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Heart Failure Admissions,218.1
1632,2003,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Pneumonia Admissions,
1633,2004,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Pneumonia Admissions,
1634,2005,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Pneumonia Admissions,
1635,2006,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Pneumonia Admissions,
1636,2007,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Pneumonia Admissions,
1637,2008,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Pneumonia Admissions,
1638,2009,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Pneumonia Admissions,
1639,2010,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Pneumonia Admissions,
1640,2011,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Pneumonia Admissions,
1641,2012,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Pneumonia Admissions,
1642,2013,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Pneumonia Admissions,318.17
1643,2014,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Pneumonia Admissions,402.14
1644,2015,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Pneumonia Admissions,422.41
1645,2016,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Pneumonia Admissions,462.66
1646,2017,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Pneumonia Admissions,416.39
1647,2018,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Pneumonia Admissions,366
1648,2019,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Pneumonia Admissions,
1649,2003,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Pneumonia Admissions,
1650,2004,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Pneumonia Admissions,
1651,2005,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Pneumonia Admissions,
1652,2006,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Pneumonia Admissions,
1653,2007,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Pneumonia Admissions,
1654,2008,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Pneumonia Admissions,
1655,2009,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Pneumonia Admissions,
1656,2010,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Pneumonia Admissions,
1657,2011,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Pneumonia Admissions,
1658,2012,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Pneumonia Admissions,
1659,2013,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Pneumonia Admissions,287.73
1660,2014,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Pneumonia Admissions,361.79
1661,2015,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Pneumonia Admissions,339.25
1662,2016,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Pneumonia Admissions,420.51
1663,2017,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Pneumonia Admissions,443.11
1664,2018,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Pneumonia Admissions,408.29
1665,2019,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Pneumonia Admissions,
1666,2003,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Pneumonia Admissions,
1667,2004,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Pneumonia Admissions,
1668,2005,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Pneumonia Admissions,
1669,2006,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Pneumonia Admissions,
1670,2007,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Pneumonia Admissions,
1671,2008,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Pneumonia Admissions,
1672,2009,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Pneumonia Admissions,
1673,2010,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Pneumonia Admissions,
1674,2011,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Pneumonia Admissions,
1675,2012,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Pneumonia Admissions,
1676,2013,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Pneumonia Admissions,394.82
1677,2014,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Pneumonia Admissions,473.91
1678,2015,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Pneumonia Admissions,466.29
1679,2016,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Pneumonia Admissions,575.78
1680,2017,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Pneumonia Admissions,539.9
1681,2018,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Pneumonia Admissions,514.54
