Country Name,Indicator Name,Year,Value
NHS East Berkshire CCG,Pneumonia Admissions,2018,485.91
NHS Hammersmith And Fulham CCG,Pneumonia Admissions,2018,576.48
NHS Hillingdon CCG,Pneumonia Admissions,2018,539.51
NHS Hounslow CCG,Pneumonia Admissions,2018,459.97
NHS Kingston CCG,Pneumonia Admissions,2018,545.06
NHS Merton CCG,Pneumonia Admissions,2018,450.49
NHS Richmond CCG,Pneumonia Admissions,2018,406.7
NHS Sutton CCG,Pneumonia Admissions,2018,477.87
NHS Wandsworth CCG,Pneumonia Admissions,2018,461.51
NHS North West Surrey CCG,Pneumonia Admissions,2018,488.23
NHS Oxfordshire CCG,Pneumonia Admissions,2018,472.37
NHS Berkshire West CCG,Pneumonia Admissions,2019,
NHS Surrey Heath CCG,Pneumonia Admissions,2019,
NHS Buckinghamshire CCG,Pneumonia Admissions,2019,
NHS Herts Valleys CCG,Pneumonia Admissions,2019,
NHS Ealing CCG,Pneumonia Admissions,2019,
NHS East Berkshire CCG,Pneumonia Admissions,2019,
NHS Hillingdon CCG,Pneumonia Admissions,2019,
NHS Hounslow CCG,Pneumonia Admissions,2019,
NHS Kingston CCG,Pneumonia Admissions,2019,
NHS Merton CCG,Pneumonia Admissions,2019,
NHS Richmond CCG,Pneumonia Admissions,2019,
NHS Sutton CCG,Pneumonia Admissions,2019,
NHS Wandsworth CCG,Pneumonia Admissions,2019,
NHS North West Surrey CCG,Pneumonia Admissions,2019,
NHS Oxfordshire CCG,Pneumonia Admissions,2019,
NHS Berkshire West CCG,Respiratory Admissions,2004,
NHS Surrey Heath CCG,Respiratory Admissions,2004,
NHS Ealing CCG,Respiratory Admissions,2004,
NHS East Berkshire CCG,Respiratory Admissions,2004,
NHS Hammersmith And Fulham CCG,Respiratory Admissions,2004,
NHS Hillingdon CCG,Respiratory Admissions,2004,
NHS Hounslow CCG,Respiratory Admissions,2004,
NHS Kingston CCG,Respiratory Admissions,2004,
NHS Merton CCG,Respiratory Admissions,2004,
NHS Richmond CCG,Respiratory Admissions,2004,
NHS Sutton CCG,Respiratory Admissions,2004,
NHS Wandsworth CCG,Respiratory Admissions,2004,
NHS North West Surrey CCG,Respiratory Admissions,2004,
NHS Oxfordshire CCG,Respiratory Admissions,2004,
NHS Berkshire West CCG,Respiratory Admissions,2005,
NHS Surrey Heath CCG,Respiratory Admissions,2005,
NHS Buckinghamshire CCG,Respiratory Admissions,2005,
NHS Herts Valleys CCG,Respiratory Admissions,2005,
NHS Ealing CCG,Respiratory Admissions,2005,
NHS East Berkshire CCG,Respiratory Admissions,2005,
NHS Hammersmith And Fulham CCG,Respiratory Admissions,2005,
NHS Hillingdon CCG,Respiratory Admissions,2005,
NHS Hounslow CCG,Respiratory Admissions,2005,
NHS Kingston CCG,Respiratory Admissions,2005,
NHS Merton CCG,Respiratory Admissions,2005,
NHS Richmond CCG,Respiratory Admissions,2005,
NHS Sutton CCG,Respiratory Admissions,2005,
NHS Wandsworth CCG,Respiratory Admissions,2005,
NHS North West Surrey CCG,Respiratory Admissions,2005,
NHS Oxfordshire CCG,Respiratory Admissions,2005,
NHS Berkshire West CCG,Respiratory Admissions,2006,
NHS Surrey Heath CCG,Respiratory Admissions,2006,
NHS Buckinghamshire CCG,Respiratory Admissions,2006,
NHS Herts Valleys CCG,Respiratory Admissions,2006,
NHS Ealing CCG,Respiratory Admissions,2006,
NHS East Berkshire CCG,Respiratory Admissions,2006,
NHS Hammersmith And Fulham CCG,Respiratory Admissions,2006,
NHS Hillingdon CCG,Respiratory Admissions,2006,
NHS Hounslow CCG,Respiratory Admissions,2006,
NHS Kingston CCG,Respiratory Admissions,2006,
NHS Merton CCG,Respiratory Admissions,2006,
NHS Richmond CCG,Respiratory Admissions,2006,
NHS Sutton CCG,Respiratory Admissions,2006,
NHS Wandsworth CCG,Respiratory Admissions,2006,
NHS North West Surrey CCG,Respiratory Admissions,2006,
NHS Oxfordshire CCG,Respiratory Admissions,2006,
NHS Berkshire West CCG,Respiratory Admissions,2007,
NHS Surrey Heath CCG,Respiratory Admissions,2007,
NHS Buckinghamshire CCG,Respiratory Admissions,2007,
NHS Herts Valleys CCG,Respiratory Admissions,2007,
NHS Ealing CCG,Respiratory Admissions,2007,
NHS East Berkshire CCG,Respiratory Admissions,2007,
NHS Hillingdon CCG,Respiratory Admissions,2007,
NHS Hounslow CCG,Respiratory Admissions,2007,
NHS Kingston CCG,Respiratory Admissions,2007,
NHS Merton CCG,Respiratory Admissions,2007,
NHS Richmond CCG,Respiratory Admissions,2007,
NHS Sutton CCG,Respiratory Admissions,2007,
NHS Wandsworth CCG,Respiratory Admissions,2007,
NHS North West Surrey CCG,Respiratory Admissions,2007,
NHS Oxfordshire CCG,Respiratory Admissions,2007,
NHS Berkshire West CCG,Respiratory Admissions,2008,
NHS Surrey Heath CCG,Respiratory Admissions,2008,
NHS Buckinghamshire CCG,Respiratory Admissions,2008,
NHS Herts Valleys CCG,Respiratory Admissions,2008,
NHS Ealing CCG,Respiratory Admissions,2008,
NHS East Berkshire CCG,Respiratory Admissions,2008,
NHS Hammersmith And Fulham CCG,Respiratory Admissions,2008,
NHS Hillingdon CCG,Respiratory Admissions,2008,
NHS Hounslow CCG,Respiratory Admissions,2008,
NHS Kingston CCG,Respiratory Admissions,2008,
NHS Merton CCG,Respiratory Admissions,2008,
NHS Richmond CCG,Respiratory Admissions,2008,
NHS Sutton CCG,Respiratory Admissions,2008,
NHS Wandsworth CCG,Respiratory Admissions,2008,
NHS North West Surrey CCG,Respiratory Admissions,2008,
NHS Oxfordshire CCG,Respiratory Admissions,2008,
NHS Berkshire West CCG,Respiratory Admissions,2009,
NHS Surrey Heath CCG,Respiratory Admissions,2009,
NHS Buckinghamshire CCG,Respiratory Admissions,2009,
NHS Herts Valleys CCG,Respiratory Admissions,2009,
NHS Ealing CCG,Respiratory Admissions,2009,
NHS East Berkshire CCG,Respiratory Admissions,2009,
NHS Hammersmith And Fulham CCG,Respiratory Admissions,2009,
NHS Hillingdon CCG,Respiratory Admissions,2009,
NHS Hounslow CCG,Respiratory Admissions,2009,
NHS Kingston CCG,Respiratory Admissions,2009,
NHS Merton CCG,Respiratory Admissions,2009,
NHS Richmond CCG,Respiratory Admissions,2009,
NHS Sutton CCG,Respiratory Admissions,2009,
NHS Wandsworth CCG,Respiratory Admissions,2009,
NHS North West Surrey CCG,Respiratory Admissions,2009,
NHS Berkshire West CCG,Respiratory Admissions,2010,
NHS Surrey Heath CCG,Respiratory Admissions,2010,
NHS Buckinghamshire CCG,Respiratory Admissions,2010,
NHS Herts Valleys CCG,Respiratory Admissions,2010,
NHS Ealing CCG,Respiratory Admissions,2010,
NHS East Berkshire CCG,Respiratory Admissions,2010,
NHS Hammersmith And Fulham CCG,Respiratory Admissions,2010,
NHS Hillingdon CCG,Respiratory Admissions,2010,
NHS Hounslow CCG,Respiratory Admissions,2010,
NHS Kingston CCG,Respiratory Admissions,2010,
NHS Merton CCG,Respiratory Admissions,2010,
NHS Richmond CCG,Respiratory Admissions,2010,
NHS Sutton CCG,Respiratory Admissions,2010,
NHS Wandsworth CCG,Respiratory Admissions,2010,
NHS North West Surrey CCG,Respiratory Admissions,2010,
NHS Oxfordshire CCG,Respiratory Admissions,2010,
NHS Berkshire West CCG,Respiratory Admissions,2011,
NHS Surrey Heath CCG,Respiratory Admissions,2011,
NHS Ealing CCG,Respiratory Admissions,2011,
NHS East Berkshire CCG,Respiratory Admissions,2011,
NHS Hammersmith And Fulham CCG,Respiratory Admissions,2011,
NHS Hillingdon CCG,Respiratory Admissions,2011,
NHS Hounslow CCG,Respiratory Admissions,2011,
NHS Kingston CCG,Respiratory Admissions,2011,
NHS Merton CCG,Respiratory Admissions,2011,
NHS Richmond CCG,Respiratory Admissions,2011,
NHS Sutton CCG,Respiratory Admissions,2011,
NHS Wandsworth CCG,Respiratory Admissions,2011,
NHS North West Surrey CCG,Respiratory Admissions,2011,
NHS Oxfordshire CCG,Respiratory Admissions,2011,
NHS Berkshire West CCG,Respiratory Admissions,2012,
NHS Surrey Heath CCG,Respiratory Admissions,2012,
NHS Buckinghamshire CCG,Respiratory Admissions,2012,
NHS Herts Valleys CCG,Respiratory Admissions,2012,
NHS Ealing CCG,Respiratory Admissions,2012,
NHS East Berkshire CCG,Respiratory Admissions,2012,
NHS Hillingdon CCG,Respiratory Admissions,2012,
NHS Hounslow CCG,Respiratory Admissions,2012,
NHS Kingston CCG,Respiratory Admissions,2012,
NHS Merton CCG,Respiratory Admissions,2012,
NHS Richmond CCG,Respiratory Admissions,2012,
NHS Sutton CCG,Respiratory Admissions,2012,
NHS Wandsworth CCG,Respiratory Admissions,2012,
NHS North West Surrey CCG,Respiratory Admissions,2012,
NHS Oxfordshire CCG,Respiratory Admissions,2012,
NHS Berkshire West CCG,Respiratory Admissions,2013,964.02
NHS Surrey Heath CCG,Respiratory Admissions,2013,1021.37
NHS Ealing CCG,Respiratory Admissions,2013,1185.42
NHS East Berkshire CCG,Respiratory Admissions,2013,1146.73
NHS Hillingdon CCG,Respiratory Admissions,2013,1156.15
NHS Hounslow CCG,Respiratory Admissions,2013,1164
NHS Kingston CCG,Respiratory Admissions,2013,940.69
NHS Merton CCG,Respiratory Admissions,2013,1212.95
NHS Richmond CCG,Respiratory Admissions,2013,816.28
NHS Sutton CCG,Respiratory Admissions,2013,1120.12
NHS Wandsworth CCG,Respiratory Admissions,2013,1285.15
NHS North West Surrey CCG,Respiratory Admissions,2013,997.16
NHS Oxfordshire CCG,Respiratory Admissions,2013,987.43
NHS Berkshire West CCG,Respiratory Admissions,2014,1079.14
NHS Surrey Heath CCG,Respiratory Admissions,2014,1205.69
NHS Buckinghamshire CCG,Respiratory Admissions,2014,1207.74
NHS Herts Valleys CCG,Respiratory Admissions,2014,1221.31
NHS Ealing CCG,Respiratory Admissions,2014,1378.73
NHS East Berkshire CCG,Respiratory Admissions,2014,1384.74
NHS Hammersmith And Fulham CCG,Respiratory Admissions,2014,1480.78
NHS Hillingdon CCG,Respiratory Admissions,2014,1394.05
NHS Hounslow CCG,Respiratory Admissions,2014,1315.21
NHS Kingston CCG,Respiratory Admissions,2014,1046.46
NHS Merton CCG,Respiratory Admissions,2014,1274.27
NHS Richmond CCG,Respiratory Admissions,2014,969.1
NHS Sutton CCG,Respiratory Admissions,2014,1216.42
NHS Wandsworth CCG,Respiratory Admissions,2014,1347.71
NHS North West Surrey CCG,Respiratory Admissions,2014,1116.06
NHS Berkshire West CCG,Respiratory Admissions,2015,1156.19
NHS Surrey Heath CCG,Respiratory Admissions,2015,1205.85
NHS Buckinghamshire CCG,Respiratory Admissions,2015,1160.93
NHS Herts Valleys CCG,Respiratory Admissions,2015,1171.53
NHS Ealing CCG,Respiratory Admissions,2015,1398.42
NHS East Berkshire CCG,Respiratory Admissions,2015,1355.71
NHS Hammersmith And Fulham CCG,Respiratory Admissions,2015,1546.66
NHS Hillingdon CCG,Respiratory Admissions,2015,1458.42
NHS Hounslow CCG,Respiratory Admissions,2015,1433.49
NHS Kingston CCG,Respiratory Admissions,2015,1136.3
NHS Merton CCG,Respiratory Admissions,2015,1281.81
NHS Richmond CCG,Respiratory Admissions,2015,1084.08
NHS Sutton CCG,Respiratory Admissions,2015,1200.2
NHS Wandsworth CCG,Respiratory Admissions,2015,1300.96
NHS North West Surrey CCG,Respiratory Admissions,2015,1092.28
NHS Berkshire West CCG,Respiratory Admissions,2016,1234.87
NHS Surrey Heath CCG,Respiratory Admissions,2016,1334.81
NHS Buckinghamshire CCG,Respiratory Admissions,2016,1251.9
NHS Herts Valleys CCG,Respiratory Admissions,2016,1255.93
NHS Ealing CCG,Respiratory Admissions,2016,1431.71
NHS East Berkshire CCG,Respiratory Admissions,2016,1495.41
NHS Hammersmith And Fulham CCG,Respiratory Admissions,2016,1625.55
NHS Hillingdon CCG,Respiratory Admissions,2016,1409.11
NHS Hounslow CCG,Respiratory Admissions,2016,1578.1
NHS Kingston CCG,Respiratory Admissions,2016,1254.75
NHS Merton CCG,Respiratory Admissions,2016,1390.02
NHS Richmond CCG,Respiratory Admissions,2016,1204.08
NHS Sutton CCG,Respiratory Admissions,2016,1312.27
NHS Wandsworth CCG,Respiratory Admissions,2016,1418.46
NHS North West Surrey CCG,Respiratory Admissions,2016,1257.73
NHS Oxfordshire CCG,Respiratory Admissions,2016,1299.05
NHS Berkshire West CCG,Respiratory Admissions,2017,1230.31
NHS Surrey Heath CCG,Respiratory Admissions,2017,1284.97
NHS Ealing CCG,Respiratory Admissions,2017,1444.63
NHS East Berkshire CCG,Respiratory Admissions,2017,1508.43
NHS Hammersmith And Fulham CCG,Respiratory Admissions,2017,1428.08
NHS Hillingdon CCG,Respiratory Admissions,2017,1388.93
NHS Hounslow CCG,Respiratory Admissions,2017,1453.29
NHS Kingston CCG,Respiratory Admissions,2017,1435.78
NHS Merton CCG,Respiratory Admissions,2017,1415.47
NHS Richmond CCG,Respiratory Admissions,2017,1222.15
NHS Sutton CCG,Respiratory Admissions,2017,1401.12
NHS Wandsworth CCG,Respiratory Admissions,2017,1481.6
NHS North West Surrey CCG,Respiratory Admissions,2017,1171.51
NHS Oxfordshire CCG,Respiratory Admissions,2017,1320.87
NHS Berkshire West CCG,Respiratory Admissions,2018,1139.2
NHS Surrey Heath CCG,Respiratory Admissions,2018,1235.11
NHS Ealing CCG,Respiratory Admissions,2018,1407
NHS East Berkshire CCG,Respiratory Admissions,2018,1545.38
NHS Hammersmith And Fulham CCG,Respiratory Admissions,2018,1549.62
NHS Hillingdon CCG,Respiratory Admissions,2018,1443.21
NHS Hounslow CCG,Respiratory Admissions,2018,1513.96
NHS Kingston CCG,Respiratory Admissions,2018,1590.9
NHS Merton CCG,Respiratory Admissions,2018,1437.67
NHS Richmond CCG,Respiratory Admissions,2018,1253.23
NHS Sutton CCG,Respiratory Admissions,2018,1414.01
NHS Wandsworth CCG,Respiratory Admissions,2018,1507.03
NHS North West Surrey CCG,Respiratory Admissions,2018,1204.16
NHS Oxfordshire CCG,Respiratory Admissions,2018,1355.67
NHS Berkshire West CCG,Respiratory Admissions,2019,
NHS Surrey Heath CCG,Respiratory Admissions,2019,
NHS Buckinghamshire CCG,Respiratory Admissions,2019,
NHS Herts Valleys CCG,Respiratory Admissions,2019,
NHS Ealing CCG,Respiratory Admissions,2019,
NHS East Berkshire CCG,Respiratory Admissions,2019,
NHS Hillingdon CCG,Respiratory Admissions,2019,
NHS Hounslow CCG,Respiratory Admissions,2019,
NHS Kingston CCG,Respiratory Admissions,2019,
NHS Merton CCG,Respiratory Admissions,2019,
NHS Richmond CCG,Respiratory Admissions,2019,
NHS Sutton CCG,Respiratory Admissions,2019,
NHS Wandsworth CCG,Respiratory Admissions,2019,
NHS North West Surrey CCG,Respiratory Admissions,2019,
NHS Oxfordshire CCG,Respiratory Admissions,2019,
NHS Berkshire West CCG,Respiratory Tract Admissions 1yr,2004,
NHS Surrey Heath CCG,Respiratory Tract Admissions 1yr,2004,
NHS Ealing CCG,Respiratory Tract Admissions 1yr,2004,
NHS East Berkshire CCG,Respiratory Tract Admissions 1yr,2004,
NHS Hammersmith And Fulham CCG,Respiratory Tract Admissions 1yr,2004,
NHS Hillingdon CCG,Respiratory Tract Admissions 1yr,2004,
NHS Hounslow CCG,Respiratory Tract Admissions 1yr,2004,
NHS Kingston CCG,Respiratory Tract Admissions 1yr,2004,
NHS Merton CCG,Respiratory Tract Admissions 1yr,2004,
NHS Richmond CCG,Respiratory Tract Admissions 1yr,2004,
NHS Sutton CCG,Respiratory Tract Admissions 1yr,2004,
NHS Wandsworth CCG,Respiratory Tract Admissions 1yr,2004,
NHS North West Surrey CCG,Respiratory Tract Admissions 1yr,2004,
NHS Oxfordshire CCG,Respiratory Tract Admissions 1yr,2004,
NHS Berkshire West CCG,Respiratory Tract Admissions 1yr,2005,
NHS Surrey Heath CCG,Respiratory Tract Admissions 1yr,2005,
NHS Buckinghamshire CCG,Respiratory Tract Admissions 1yr,2005,
NHS Herts Valleys CCG,Respiratory Tract Admissions 1yr,2005,
NHS Ealing CCG,Respiratory Tract Admissions 1yr,2005,
NHS East Berkshire CCG,Respiratory Tract Admissions 1yr,2005,
NHS Hammersmith And Fulham CCG,Respiratory Tract Admissions 1yr,2005,
NHS Hillingdon CCG,Respiratory Tract Admissions 1yr,2005,
NHS Hounslow CCG,Respiratory Tract Admissions 1yr,2005,
NHS Kingston CCG,Respiratory Tract Admissions 1yr,2005,
NHS Merton CCG,Respiratory Tract Admissions 1yr,2005,
NHS Richmond CCG,Respiratory Tract Admissions 1yr,2005,
NHS Sutton CCG,Respiratory Tract Admissions 1yr,2005,
NHS Wandsworth CCG,Respiratory Tract Admissions 1yr,2005,
NHS North West Surrey CCG,Respiratory Tract Admissions 1yr,2005,
NHS Oxfordshire CCG,Respiratory Tract Admissions 1yr,2005,
NHS Berkshire West CCG,Respiratory Tract Admissions 1yr,2006,
NHS Surrey Heath CCG,Respiratory Tract Admissions 1yr,2006,
NHS Buckinghamshire CCG,Respiratory Tract Admissions 1yr,2006,
NHS Herts Valleys CCG,Respiratory Tract Admissions 1yr,2006,
NHS Ealing CCG,Respiratory Tract Admissions 1yr,2006,
NHS East Berkshire CCG,Respiratory Tract Admissions 1yr,2006,
NHS Hammersmith And Fulham CCG,Respiratory Tract Admissions 1yr,2006,
NHS Hillingdon CCG,Respiratory Tract Admissions 1yr,2006,
NHS Hounslow CCG,Respiratory Tract Admissions 1yr,2006,
NHS Kingston CCG,Respiratory Tract Admissions 1yr,2006,
NHS Merton CCG,Respiratory Tract Admissions 1yr,2006,
NHS Richmond CCG,Respiratory Tract Admissions 1yr,2006,
NHS Sutton CCG,Respiratory Tract Admissions 1yr,2006,
NHS Wandsworth CCG,Respiratory Tract Admissions 1yr,2006,
NHS North West Surrey CCG,Respiratory Tract Admissions 1yr,2006,
NHS Oxfordshire CCG,Respiratory Tract Admissions 1yr,2006,
NHS Berkshire West CCG,Respiratory Tract Admissions 1yr,2007,
NHS Surrey Heath CCG,Respiratory Tract Admissions 1yr,2007,
NHS Buckinghamshire CCG,Respiratory Tract Admissions 1yr,2007,
NHS Herts Valleys CCG,Respiratory Tract Admissions 1yr,2007,
NHS Ealing CCG,Respiratory Tract Admissions 1yr,2007,
NHS East Berkshire CCG,Respiratory Tract Admissions 1yr,2007,
NHS Hillingdon CCG,Respiratory Tract Admissions 1yr,2007,
NHS Hounslow CCG,Respiratory Tract Admissions 1yr,2007,
NHS Kingston CCG,Respiratory Tract Admissions 1yr,2007,
NHS Merton CCG,Respiratory Tract Admissions 1yr,2007,
NHS Richmond CCG,Respiratory Tract Admissions 1yr,2007,
NHS Sutton CCG,Respiratory Tract Admissions 1yr,2007,
NHS Wandsworth CCG,Respiratory Tract Admissions 1yr,2007,
NHS North West Surrey CCG,Respiratory Tract Admissions 1yr,2007,
NHS Oxfordshire CCG,Respiratory Tract Admissions 1yr,2007,
NHS Berkshire West CCG,Respiratory Tract Admissions 1yr,2008,
NHS Surrey Heath CCG,Respiratory Tract Admissions 1yr,2008,
NHS Buckinghamshire CCG,Respiratory Tract Admissions 1yr,2008,
NHS Herts Valleys CCG,Respiratory Tract Admissions 1yr,2008,
NHS Ealing CCG,Respiratory Tract Admissions 1yr,2008,
NHS East Berkshire CCG,Respiratory Tract Admissions 1yr,2008,
NHS Hammersmith And Fulham CCG,Respiratory Tract Admissions 1yr,2008,
NHS Hillingdon CCG,Respiratory Tract Admissions 1yr,2008,
NHS Hounslow CCG,Respiratory Tract Admissions 1yr,2008,
NHS Kingston CCG,Respiratory Tract Admissions 1yr,2008,
NHS Merton CCG,Respiratory Tract Admissions 1yr,2008,
NHS Richmond CCG,Respiratory Tract Admissions 1yr,2008,
NHS Sutton CCG,Respiratory Tract Admissions 1yr,2008,
NHS Wandsworth CCG,Respiratory Tract Admissions 1yr,2008,
NHS North West Surrey CCG,Respiratory Tract Admissions 1yr,2008,
NHS Oxfordshire CCG,Respiratory Tract Admissions 1yr,2008,
NHS Berkshire West CCG,Respiratory Tract Admissions 1yr,2009,
NHS Surrey Heath CCG,Respiratory Tract Admissions 1yr,2009,
NHS Buckinghamshire CCG,Respiratory Tract Admissions 1yr,2009,
NHS Herts Valleys CCG,Respiratory Tract Admissions 1yr,2009,
NHS Ealing CCG,Respiratory Tract Admissions 1yr,2009,
NHS East Berkshire CCG,Respiratory Tract Admissions 1yr,2009,
NHS Hammersmith And Fulham CCG,Respiratory Tract Admissions 1yr,2009,
NHS Hillingdon CCG,Respiratory Tract Admissions 1yr,2009,
NHS Hounslow CCG,Respiratory Tract Admissions 1yr,2009,
NHS Kingston CCG,Respiratory Tract Admissions 1yr,2009,
NHS Merton CCG,Respiratory Tract Admissions 1yr,2009,
NHS Richmond CCG,Respiratory Tract Admissions 1yr,2009,
NHS Sutton CCG,Respiratory Tract Admissions 1yr,2009,
NHS Wandsworth CCG,Respiratory Tract Admissions 1yr,2009,
NHS North West Surrey CCG,Respiratory Tract Admissions 1yr,2009,
NHS Berkshire West CCG,Respiratory Tract Admissions 1yr,2010,
NHS Surrey Heath CCG,Respiratory Tract Admissions 1yr,2010,
NHS Buckinghamshire CCG,Respiratory Tract Admissions 1yr,2010,
NHS Herts Valleys CCG,Respiratory Tract Admissions 1yr,2010,
NHS Ealing CCG,Respiratory Tract Admissions 1yr,2010,
NHS East Berkshire CCG,Respiratory Tract Admissions 1yr,2010,
NHS Hammersmith And Fulham CCG,Respiratory Tract Admissions 1yr,2010,
NHS Hillingdon CCG,Respiratory Tract Admissions 1yr,2010,
NHS Hounslow CCG,Respiratory Tract Admissions 1yr,2010,
NHS Kingston CCG,Respiratory Tract Admissions 1yr,2010,
NHS Merton CCG,Respiratory Tract Admissions 1yr,2010,
NHS Richmond CCG,Respiratory Tract Admissions 1yr,2010,
NHS Sutton CCG,Respiratory Tract Admissions 1yr,2010,
NHS Wandsworth CCG,Respiratory Tract Admissions 1yr,2010,
