,Unnamed: 0,Year,Indicator Type,Indicator Name,Area Name,Radius Location,Value,heathrow_distance,LAT,LONG,category
1080,1080,2009,Health - Mortality,Asthma Mortality Rate,NHS Brent CCG,Outer,2.5895885631201003,16247.54245,51.5644,-0.27568000000000004,MEDIUM
1081,1081,2009,Health - Mortality,Asthma Mortality Rate,NHS Harrow CCG,Outer,1.6523090058516898,16107.86487,51.5946,-0.33603,LOWER
1082,1082,2009,Health - Mortality,Asthma Mortality Rate,NHS Herts Valleys CCG,Outer,1.8008516127284802,29114.52213,51.7317,-0.4552100000000001,MEDIUM
1083,1083,2009,Health - Mortality,Asthma Mortality Rate,NHS Oxfordshire CCG,Outer,2.55712483166752,66982.40789,51.7715,-1.29146,MEDIUM
1084,1084,2009,Health - Mortality,Asthma Mortality Rate,NHS Berkshire West CCG,Outer,2.65063293878836,49791.74229,51.4458,-1.16963,MEDIUM
1085,1085,2010,Health - Mortality,Asthma Mortality Rate,NHS Brent CCG,Outer,3.93187239016475,16247.54245,51.5644,-0.27568000000000004,HIGH
1086,1086,2010,Health - Mortality,Asthma Mortality Rate,NHS Harrow CCG,Outer,2.56248325490715,16107.86487,51.5946,-0.33603,MEDIUM
1087,1087,2010,Health - Mortality,Asthma Mortality Rate,NHS Herts Valleys CCG,Outer,1.60494397103065,29114.52213,51.7317,-0.4552100000000001,LOWER
1088,1088,2010,Health - Mortality,Asthma Mortality Rate,NHS Oxfordshire CCG,Outer,2.05533955187409,66982.40789,51.7715,-1.29146,MEDIUM
1089,1089,2010,Health - Mortality,Asthma Mortality Rate,NHS Berkshire West CCG,Outer,3.0178517138365204,49791.74229,51.4458,-1.16963,MEDIUM
1090,1090,2011,Health - Mortality,Asthma Mortality Rate,NHS Brent CCG,Outer,4.03138433145416,16247.54245,51.5644,-0.27568000000000004,HIGH
1091,1091,2011,Health - Mortality,Asthma Mortality Rate,NHS Harrow CCG,Outer,3.48373842180652,16107.86487,51.5946,-0.33603,HIGH
1092,1092,2011,Health - Mortality,Asthma Mortality Rate,NHS Herts Valleys CCG,Outer,1.51389220835651,29114.52213,51.7317,-0.4552100000000001,LOWER
1093,1093,2011,Health - Mortality,Asthma Mortality Rate,NHS Oxfordshire CCG,Outer,2.51836876425488,66982.40789,51.7715,-1.29146,MEDIUM
1094,1094,2011,Health - Mortality,Asthma Mortality Rate,NHS Berkshire West CCG,Outer,3.0927866599857,49791.74229,51.4458,-1.16963,MEDIUM
1095,1095,2012,Health - Mortality,Asthma Mortality Rate,NHS Brent CCG,Outer,4.13438260958111,16247.54245,51.5644,-0.27568000000000004,HIGH
1096,1096,2012,Health - Mortality,Asthma Mortality Rate,NHS Harrow CCG,Outer,3.8318489340434105,16107.86487,51.5946,-0.33603,HIGH
1097,1097,2012,Health - Mortality,Asthma Mortality Rate,NHS Herts Valleys CCG,Outer,1.30282019403472,29114.52213,51.7317,-0.4552100000000001,LOWER
1098,1098,2012,Health - Mortality,Asthma Mortality Rate,NHS Oxfordshire CCG,Outer,2.21092422486768,66982.40789,51.7715,-1.29146,MEDIUM
1099,1099,2012,Health - Mortality,Asthma Mortality Rate,NHS Berkshire West CCG,Outer,2.8198738200949403,49791.74229,51.4458,-1.16963,MEDIUM
1100,1100,2013,Health - Mortality,Asthma Mortality Rate,NHS Brent CCG,Outer,3.3728845430242504,16247.54245,51.5644,-0.27568000000000004,HIGH
1101,1101,2013,Health - Mortality,Asthma Mortality Rate,NHS Harrow CCG,Outer,3.40473581473766,16107.86487,51.5946,-0.33603,HIGH
1102,1102,2013,Health - Mortality,Asthma Mortality Rate,NHS Herts Valleys CCG,Outer,1.86158621867056,29114.52213,51.7317,-0.4552100000000001,MEDIUM
1103,1103,2013,Health - Mortality,Asthma Mortality Rate,NHS Oxfordshire CCG,Outer,1.89540272806979,66982.40789,51.7715,-1.29146,MEDIUM
1104,1104,2013,Health - Mortality,Asthma Mortality Rate,NHS Berkshire West CCG,Outer,2.68942973841377,49791.74229,51.4458,-1.16963,MEDIUM
1105,1105,2014,Health - Mortality,Asthma Mortality Rate,NHS Brent CCG,Outer,2.94025295126249,16247.54245,51.5644,-0.27568000000000004,MEDIUM
1106,1106,2014,Health - Mortality,Asthma Mortality Rate,NHS Harrow CCG,Outer,2.68301970607282,16107.86487,51.5946,-0.33603,MEDIUM
1107,1107,2014,Health - Mortality,Asthma Mortality Rate,NHS Herts Valleys CCG,Outer,1.9392608197852,29114.52213,51.7317,-0.4552100000000001,MEDIUM
1108,1108,2014,Health - Mortality,Asthma Mortality Rate,NHS Oxfordshire CCG,Outer,1.76612710013529,66982.40789,51.7715,-1.29146,MEDIUM
1109,1109,2014,Health - Mortality,Asthma Mortality Rate,NHS Berkshire West CCG,Outer,2.62107633713554,49791.74229,51.4458,-1.16963,MEDIUM
1110,1110,2015,Health - Mortality,Asthma Mortality Rate,NHS Brent CCG,Outer,3.67577720083872,16247.54245,51.5644,-0.27568000000000004,HIGH
1111,1111,2015,Health - Mortality,Asthma Mortality Rate,NHS Harrow CCG,Outer,2.92663369953101,16107.86487,51.5946,-0.33603,MEDIUM
1112,1112,2015,Health - Mortality,Asthma Mortality Rate,NHS Herts Valleys CCG,Outer,2.59159306879879,29114.52213,51.7317,-0.4552100000000001,MEDIUM
1113,1113,2015,Health - Mortality,Asthma Mortality Rate,NHS Oxfordshire CCG,Outer,2.14833023677198,66982.40789,51.7715,-1.29146,MEDIUM
1114,1114,2015,Health - Mortality,Asthma Mortality Rate,NHS Berkshire West CCG,Outer,2.87399389904046,49791.74229,51.4458,-1.16963,MEDIUM
1115,1115,2016,Health - Mortality,Asthma Mortality Rate,NHS Brent CCG,Outer,3.7365472697802,16247.54245,51.5644,-0.27568000000000004,HIGH
1116,1116,2016,Health - Mortality,Asthma Mortality Rate,NHS Harrow CCG,Outer,2.98611632881545,16107.86487,51.5946,-0.33603,MEDIUM
1117,1117,2016,Health - Mortality,Asthma Mortality Rate,NHS Herts Valleys CCG,Outer,2.00492154631947,29114.52213,51.7317,-0.4552100000000001,MEDIUM
1118,1118,2016,Health - Mortality,Asthma Mortality Rate,NHS Oxfordshire CCG,Outer,2.66253790353106,66982.40789,51.7715,-1.29146,MEDIUM
1119,1119,2016,Health - Mortality,Asthma Mortality Rate,NHS Berkshire West CCG,Outer,3.3596502603045497,49791.74229,51.4458,-1.16963,HIGH
1120,1120,2017,Health - Mortality,Asthma Mortality Rate,NHS Brent CCG,Outer,3.47746665656184,16247.54245,51.5644,-0.27568000000000004,HIGH
1121,1121,2017,Health - Mortality,Asthma Mortality Rate,NHS Harrow CCG,Outer,2.844983017396689,16107.86487,51.5946,-0.33603,MEDIUM
1122,1122,2017,Health - Mortality,Asthma Mortality Rate,NHS Herts Valleys CCG,Outer,1.7068943864978998,29114.52213,51.7317,-0.4552100000000001,LOWER
1123,1123,2017,Health - Mortality,Asthma Mortality Rate,NHS Oxfordshire CCG,Outer,2.93643199798837,66982.40789,51.7715,-1.29146,MEDIUM
1124,1124,2017,Health - Mortality,Asthma Mortality Rate,NHS Berkshire West CCG,Outer,3.16776307670514,49791.74229,51.4458,-1.16963,HIGH
1125,1125,2006,Health - Mortality,Asthma Mortality Rate,NHS Croydon CCG,Outer,2.99,28645.8407,51.36600000000001,-0.07761,MEDIUM
1126,1126,2006,Health - Mortality,Asthma Mortality Rate,NHS Kingston CCG,Inner,4.92,14640.30942,51.3929,-0.28372,HIGH
1127,1127,2006,Health - Mortality,Asthma Mortality Rate,NHS Merton CCG,Outer,3.09,19616.70838,51.4106,-0.18867,MEDIUM
1128,1128,2006,Health - Mortality,Asthma Mortality Rate,NHS Wandsworth CCG,Outer,1.92,17762.401869999998,51.4524,-0.20028,MEDIUM
1129,1129,2007,Health - Mortality,Asthma Mortality Rate,NHS Croydon CCG,Outer,2.81,28645.8407,51.36600000000001,-0.07761,MEDIUM
1130,1130,2007,Health - Mortality,Asthma Mortality Rate,NHS Kingston CCG,Inner,4.16,14640.30942,51.3929,-0.28372,HIGH
1131,1131,2007,Health - Mortality,Asthma Mortality Rate,NHS Merton CCG,Outer,2.62,19616.70838,51.4106,-0.18867,MEDIUM
1132,1132,2007,Health - Mortality,Asthma Mortality Rate,NHS Wandsworth CCG,Outer,2.0,17762.401869999998,51.4524,-0.20028,MEDIUM
1133,1133,2008,Health - Mortality,Asthma Mortality Rate,NHS Croydon CCG,Outer,1.58,28645.8407,51.36600000000001,-0.07761,LOWER
1134,1134,2008,Health - Mortality,Asthma Mortality Rate,NHS Merton CCG,Outer,2.87,19616.70838,51.4106,-0.18867,MEDIUM
1135,1135,2008,Health - Mortality,Asthma Mortality Rate,NHS Richmond CCG,Inner,2.51,11948.41495,51.4403,-0.28911,MEDIUM
1136,1136,2008,Health - Mortality,Asthma Mortality Rate,NHS Guildford and Waverley CCG,Outer,1.9,33590.83386,51.1811,-0.59422,MEDIUM
1137,1137,2009,Health - Mortality,Asthma Mortality Rate,NHS Croydon CCG,Outer,1.67,28645.8407,51.36600000000001,-0.07761,LOWER
1138,1138,2009,Health - Mortality,Asthma Mortality Rate,NHS Merton CCG,Outer,2.53,19616.70838,51.4106,-0.18867,MEDIUM
1139,1139,2009,Health - Mortality,Asthma Mortality Rate,NHS Richmond CCG,Inner,2.46,11948.41495,51.4403,-0.28911,MEDIUM
1140,1140,2009,Health - Mortality,Asthma Mortality Rate,NHS Guildford and Waverley CCG,Outer,1.66,33590.83386,51.1811,-0.59422,LOWER
1141,1141,2010,Health - Mortality,Asthma Mortality Rate,NHS Croydon CCG,Outer,2.12,28645.8407,51.36600000000001,-0.07761,MEDIUM
1142,1142,2010,Health - Mortality,Asthma Mortality Rate,NHS Merton CCG,Outer,2.99,19616.70838,51.4106,-0.18867,MEDIUM
1143,1143,2010,Health - Mortality,Asthma Mortality Rate,NHS Richmond CCG,Inner,2.46,11948.41495,51.4403,-0.28911,MEDIUM
1144,1144,2010,Health - Mortality,Asthma Mortality Rate,NHS Sutton CCG,Outer,2.47,23268.28951,51.3576,-0.17227,MEDIUM
1145,1145,2010,Health - Mortality,Asthma Mortality Rate,NHS Guildford and Waverley CCG,Outer,3.21,33590.83386,51.1811,-0.59422,HIGH
1146,1146,2011,Health - Mortality,Asthma Mortality Rate,NHS Croydon CCG,Outer,2.18,28645.8407,51.36600000000001,-0.07761,MEDIUM
1147,1147,2011,Health - Mortality,Asthma Mortality Rate,NHS Kingston CCG,Inner,3.44,14640.30942,51.3929,-0.28372,HIGH
1148,1148,2011,Health - Mortality,Asthma Mortality Rate,NHS Merton CCG,Outer,2.26,19616.70838,51.4106,-0.18867,MEDIUM
1149,1149,2011,Health - Mortality,Asthma Mortality Rate,NHS Sutton CCG,Outer,2.8,23268.28951,51.3576,-0.17227,MEDIUM
1150,1150,2011,Health - Mortality,Asthma Mortality Rate,NHS Guildford and Waverley CCG,Outer,2.31,33590.83386,51.1811,-0.59422,MEDIUM
1151,1151,2012,Health - Mortality,Asthma Mortality Rate,NHS Croydon CCG,Outer,2.92,28645.8407,51.36600000000001,-0.07761,MEDIUM
1152,1152,2012,Health - Mortality,Asthma Mortality Rate,NHS Kingston CCG,Inner,4.1,14640.30942,51.3929,-0.28372,HIGH
1153,1153,2012,Health - Mortality,Asthma Mortality Rate,NHS Merton CCG,Outer,2.52,19616.70838,51.4106,-0.18867,MEDIUM
1154,1154,2012,Health - Mortality,Asthma Mortality Rate,NHS Sutton CCG,Outer,2.44,23268.28951,51.3576,-0.17227,MEDIUM
1155,1155,2012,Health - Mortality,Asthma Mortality Rate,NHS Guildford and Waverley CCG,Outer,1.83,33590.83386,51.1811,-0.59422,MEDIUM
1156,1156,2013,Health - Mortality,Asthma Mortality Rate,NHS Croydon CCG,Outer,2.45,28645.8407,51.36600000000001,-0.07761,MEDIUM
1157,1157,2013,Health - Mortality,Asthma Mortality Rate,NHS Kingston CCG,Inner,2.92,14640.30942,51.3929,-0.28372,MEDIUM
1158,1158,2013,Health - Mortality,Asthma Mortality Rate,NHS Merton CCG,Outer,2.55,19616.70838,51.4106,-0.18867,MEDIUM
1159,1159,2013,Health - Mortality,Asthma Mortality Rate,NHS Sutton CCG,Outer,2.09,23268.28951,51.3576,-0.17227,MEDIUM
1160,1160,2014,Health - Mortality,Asthma Mortality Rate,NHS Croydon CCG,Outer,2.91,28645.8407,51.36600000000001,-0.07761,MEDIUM
1161,1161,2014,Health - Mortality,Asthma Mortality Rate,NHS Kingston CCG,Inner,2.45,14640.30942,51.3929,-0.28372,MEDIUM
1162,1162,2014,Health - Mortality,Asthma Mortality Rate,NHS Merton CCG,Outer,2.85,19616.70838,51.4106,-0.18867,MEDIUM
1163,1163,2014,Health - Mortality,Asthma Mortality Rate,NHS Sutton CCG,Outer,2.53,23268.28951,51.3576,-0.17227,MEDIUM
1164,1164,2015,Health - Mortality,Asthma Mortality Rate,NHS Croydon CCG,Outer,2.19,28645.8407,51.36600000000001,-0.07761,MEDIUM
1165,1165,2015,Health - Mortality,Asthma Mortality Rate,NHS Merton CCG,Outer,2.69,19616.70838,51.4106,-0.18867,MEDIUM
1166,1166,2015,Health - Mortality,Asthma Mortality Rate,NHS Sutton CCG,Outer,2.54,23268.28951,51.3576,-0.17227,MEDIUM
1167,1167,2016,Health - Mortality,Asthma Mortality Rate,NHS Croydon CCG,Outer,2.7,28645.8407,51.36600000000001,-0.07761,MEDIUM
1168,1168,2016,Health - Mortality,Asthma Mortality Rate,NHS Merton CCG,Outer,2.72,19616.70838,51.4106,-0.18867,MEDIUM
1169,1169,2016,Health - Mortality,Asthma Mortality Rate,NHS Sutton CCG,Outer,3.02,23268.28951,51.3576,-0.17227,MEDIUM
1170,1170,2016,Health - Mortality,Asthma Mortality Rate,NHS Wandsworth CCG,Outer,2.16,17762.401869999998,51.4524,-0.20028,MEDIUM
1171,1171,2006,Health - Mortality,Asthma Mortality Rate,NHS Hammersmith And Fulham CCG,Outer,0.0,16573.14549,51.4873,-0.21735,LOWER
1172,1172,2007,Health - Mortality,Asthma Mortality Rate,NHS Hammersmith And Fulham CCG,Outer,0.0,16573.14549,51.4873,-0.21735,LOWER
1173,1173,2007,Health - Mortality,Asthma Mortality Rate,NHS Harrow CCG,Outer,0.0,16107.86487,51.5946,-0.33603,LOWER
1174,1174,2008,Health - Mortality,Asthma Mortality Rate,NHS Hammersmith And Fulham CCG,Outer,0.0,16573.14549,51.4873,-0.21735,LOWER
1175,1175,2008,Health - Mortality,Asthma Mortality Rate,NHS Harrow CCG,Outer,0.0,16107.86487,51.5946,-0.33603,LOWER
1176,1176,2009,Health - Mortality,Asthma Mortality Rate,NHS Hammersmith And Fulham CCG,Outer,0.0,16573.14549,51.4873,-0.21735,LOWER
1177,1177,2010,Health - Mortality,Asthma Mortality Rate,NHS Hammersmith And Fulham CCG,Outer,0.0,16573.14549,51.4873,-0.21735,LOWER
1178,1178,2011,Health - Mortality,Asthma Mortality Rate,NHS Hammersmith And Fulham CCG,Outer,0.0,16573.14549,51.4873,-0.21735,LOWER
1179,1179,2012,Health - Mortality,Asthma Mortality Rate,NHS Hammersmith And Fulham CCG,Outer,0.0,16573.14549,51.4873,-0.21735,LOWER
1180,1180,2013,Health - Mortality,Asthma Mortality Rate,NHS Hammersmith And Fulham CCG,Outer,0.0,16573.14549,51.4873,-0.21735,LOWER
1181,1181,2014,Health - Mortality,Asthma Mortality Rate,NHS Hammersmith And Fulham CCG,Outer,0.0,16573.14549,51.4873,-0.21735,LOWER
1182,1182,2015,Health - Mortality,Asthma Mortality Rate,NHS Hammersmith And Fulham CCG,Outer,0.0,16573.14549,51.4873,-0.21735,LOWER
1183,1183,2016,Health - Mortality,Asthma Mortality Rate,NHS Hammersmith And Fulham CCG,Outer,0.0,16573.14549,51.4873,-0.21735,LOWER
1184,1184,2017,Health - Mortality,Asthma Mortality Rate,NHS Hammersmith And Fulham CCG,Outer,0.0,16573.14549,51.4873,-0.21735,LOWER
1185,1185,2006,Health - Mortality,Asthma Mortality Rate,NHS Richmond CCG,Inner,0.0,11948.41495,51.4403,-0.28911,LOWER
1186,1186,2006,Health - Mortality,Asthma Mortality Rate,NHS Sutton CCG,Outer,0.0,23268.28951,51.3576,-0.17227,LOWER
1187,1187,2006,Health - Mortality,Asthma Mortality Rate,NHS Guildford and Waverley CCG,Outer,0.0,33590.83386,51.1811,-0.59422,LOWER
1188,1188,2007,Health - Mortality,Asthma Mortality Rate,NHS Richmond CCG,Inner,0.0,11948.41495,51.4403,-0.28911,LOWER
1189,1189,2007,Health - Mortality,Asthma Mortality Rate,NHS Sutton CCG,Outer,0.0,23268.28951,51.3576,-0.17227,LOWER
1190,1190,2007,Health - Mortality,Asthma Mortality Rate,NHS Guildford and Waverley CCG,Outer,0.0,33590.83386,51.1811,-0.59422,LOWER
1191,1191,2008,Health - Mortality,Asthma Mortality Rate,NHS Kingston CCG,Inner,0.0,14640.30942,51.3929,-0.28372,LOWER
1192,1192,2008,Health - Mortality,Asthma Mortality Rate,NHS Sutton CCG,Outer,0.0,23268.28951,51.3576,-0.17227,LOWER
1193,1193,2008,Health - Mortality,Asthma Mortality Rate,NHS Wandsworth CCG,Outer,0.0,17762.401869999998,51.4524,-0.20028,LOWER
1194,1194,2009,Health - Mortality,Asthma Mortality Rate,NHS Kingston CCG,Inner,0.0,14640.30942,51.3929,-0.28372,LOWER
1195,1195,2009,Health - Mortality,Asthma Mortality Rate,NHS Sutton CCG,Outer,0.0,23268.28951,51.3576,-0.17227,LOWER
1196,1196,2009,Health - Mortality,Asthma Mortality Rate,NHS Wandsworth CCG,Outer,0.0,17762.401869999998,51.4524,-0.20028,LOWER
1197,1197,2010,Health - Mortality,Asthma Mortality Rate,NHS Kingston CCG,Inner,0.0,14640.30942,51.3929,-0.28372,LOWER
1198,1198,2010,Health - Mortality,Asthma Mortality Rate,NHS Wandsworth CCG,Outer,0.0,17762.401869999998,51.4524,-0.20028,LOWER
1199,1199,2011,Health - Mortality,Asthma Mortality Rate,NHS Richmond CCG,Inner,0.0,11948.41495,51.4403,-0.28911,LOWER
1200,1200,2011,Health - Mortality,Asthma Mortality Rate,NHS Wandsworth CCG,Outer,0.0,17762.401869999998,51.4524,-0.20028,LOWER
1201,1201,2012,Health - Mortality,Asthma Mortality Rate,NHS Richmond CCG,Inner,0.0,11948.41495,51.4403,-0.28911,LOWER
1202,1202,2012,Health - Mortality,Asthma Mortality Rate,NHS Wandsworth CCG,Outer,0.0,17762.401869999998,51.4524,-0.20028,LOWER
1203,1203,2013,Health - Mortality,Asthma Mortality Rate,NHS Richmond CCG,Inner,0.0,11948.41495,51.4403,-0.28911,LOWER
1204,1204,2013,Health - Mortality,Asthma Mortality Rate,NHS Wandsworth CCG,Outer,0.0,17762.401869999998,51.4524,-0.20028,LOWER
1205,1205,2013,Health - Mortality,Asthma Mortality Rate,NHS Guildford and Waverley CCG,Outer,0.0,33590.83386,51.1811,-0.59422,LOWER
1206,1206,2014,Health - Mortality,Asthma Mortality Rate,NHS Richmond CCG,Inner,0.0,11948.41495,51.4403,-0.28911,LOWER
1207,1207,2014,Health - Mortality,Asthma Mortality Rate,NHS Wandsworth CCG,Outer,0.0,17762.401869999998,51.4524,-0.20028,LOWER
1208,1208,2014,Health - Mortality,Asthma Mortality Rate,NHS Guildford and Waverley CCG,Outer,0.0,33590.83386,51.1811,-0.59422,LOWER
1209,1209,2015,Health - Mortality,Asthma Mortality Rate,NHS Kingston CCG,Inner,0.0,14640.30942,51.3929,-0.28372,LOWER
1210,1210,2015,Health - Mortality,Asthma Mortality Rate,NHS Richmond CCG,Inner,0.0,11948.41495,51.4403,-0.28911,LOWER
1211,1211,2015,Health - Mortality,Asthma Mortality Rate,NHS Wandsworth CCG,Outer,0.0,17762.401869999998,51.4524,-0.20028,LOWER
1212,1212,2015,Health - Mortality,Asthma Mortality Rate,NHS Guildford and Waverley CCG,Outer,0.0,33590.83386,51.1811,-0.59422,LOWER
1213,1213,2016,Health - Mortality,Asthma Mortality Rate,NHS Kingston CCG,Inner,0.0,14640.30942,51.3929,-0.28372,LOWER
1214,1214,2016,Health - Mortality,Asthma Mortality Rate,NHS Richmond CCG,Inner,0.0,11948.41495,51.4403,-0.28911,LOWER
1215,1215,2016,Health - Mortality,Asthma Mortality Rate,NHS Guildford and Waverley CCG,Outer,0.0,33590.83386,51.1811,-0.59422,LOWER
1216,1216,2009,Health - Prevalence,Hypertension Prevalence,NHS Ealing CCG,Inner,12.0269804870263,11465.53093,51.5244,-0.31405,MEDIUM
1217,1217,2009,Health - Prevalence,Hypertension Prevalence,NHS Hammersmith And Fulham CCG,Outer,9.423858316403141,16573.14549,51.4873,-0.21735,LOWER
1218,1218,2009,Health - Prevalence,Hypertension Prevalence,NHS Herts Valleys CCG,Outer,12.546180963572304,29114.52213,51.7317,-0.4552100000000001,MEDIUM
1219,1219,2009,Health - Prevalence,Hypertension Prevalence,NHS Hillingdon CCG,Inner,12.690710763070099,7458.185529,51.5366,-0.4418,HIGH
1220,1220,2009,Health - Prevalence,Hypertension Prevalence,NHS Hounslow CCG,Inner,11.4897221941788,5336.984712,51.4624,-0.37847,MEDIUM
1221,1221,2009,Health - Prevalence,Hypertension Prevalence,NHS Kingston CCG,Inner,10.1237619350354,14640.30942,51.3929,-0.28372,LOWER
1222,1222,2009,Health - Prevalence,Hypertension Prevalence,NHS Merton CCG,Outer,10.4227801905819,19616.70838,51.4106,-0.18867,LOWER
1223,1223,2009,Health - Prevalence,Hypertension Prevalence,NHS North West Surrey CCG,Inner,12.294962720494599,12083.80783,51.3683,-0.5151899999999999,MEDIUM
1224,1224,2009,Health - Prevalence,Hypertension Prevalence,NHS Oxfordshire CCG,Outer,11.655786063155901,66982.40789,51.7715,-1.29146,MEDIUM
1225,1225,2009,Health - Prevalence,Hypertension Prevalence,NHS Richmond CCG,Inner,10.113327441350501,11948.41495,51.4403,-0.28911,LOWER
1226,1226,2009,Health - Prevalence,Hypertension Prevalence,NHS Surrey Heath CCG,Outer,12.681620753257599,23497.23959,51.3281,-0.70434,HIGH
1227,1227,2009,Health - Prevalence,Hypertension Prevalence,NHS Sutton CCG,Outer,11.972169355090301,23268.28951,51.3576,-0.17227,MEDIUM
1228,1228,2009,Health - Prevalence,Hypertension Prevalence,NHS Wandsworth CCG,Outer,8.24973833688098,17762.401869999998,51.4524,-0.20028,LOWER
1229,1229,2009,Health - Prevalence,Hypertension Prevalence,NHS Berkshire West CCG,Outer,11.649756570583401,49791.74229,51.4458,-1.16963,MEDIUM
1230,1230,2009,Health - Prevalence,Hypertension Prevalence,NHS Buckinghamshire CCG,Outer,12.482908134779803,38818.06153,51.7414,-0.8064399999999999,MEDIUM
1231,1231,2009,Health - Prevalence,Hypertension Prevalence,NHS East Berkshire CCG,Outer,10.7476109311098,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
1232,1232,2010,Health - Prevalence,Hypertension Prevalence,NHS Ealing CCG,Inner,11.8274997039222,11465.53093,51.5244,-0.31405,MEDIUM
1233,1233,2010,Health - Prevalence,Hypertension Prevalence,NHS Hammersmith And Fulham CCG,Outer,9.45390044155942,16573.14549,51.4873,-0.21735,LOWER
1234,1234,2010,Health - Prevalence,Hypertension Prevalence,NHS Herts Valleys CCG,Outer,12.7024411105984,29114.52213,51.7317,-0.4552100000000001,HIGH
