,Indicator ID,Indicator Name,Area Code,Area Name,Area Type,Sex,Age,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Compared to England value or percentiles,Time period Sortable,Radius
1580,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000223,NHS Buckinghamshire CCG,CCGs (since 4/20),Persons,<75 yrs,2014 - 16,8.81,7.28723804040634,10.5582496025281,,,118.0,1455358.0,,Better,2014,Inner
1581,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000224,NHS East Berkshire CCG,CCGs (since 4/20),Persons,<75 yrs,2014 - 16,13.96,11.541423399412697,16.7324083675035,,,120.0,1195098.0,,Similar,2014,Inner
1582,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000048,NHS Ealing CCG,CCGs (since 4/20),Persons,<75 yrs,2015 - 17,13.24,10.5798522838796,16.3447200182975,,,89.0,974560.0,,Similar,2015,Inner
1583,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000082,NHS Hillingdon CCG,CCGs (since 4/20),Persons,<75 yrs,2015 - 17,15.95,12.8582239457306,19.545107557318694,,,95.0,842068.0,,Similar,2015,Inner
1584,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000084,NHS Hounslow CCG,CCGs (since 4/20),Persons,<75 yrs,2015 - 17,17.08,13.6633371818455,21.064726407219396,,,91.0,762616.0,,Worse,2015,Inner
1585,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000223,NHS Buckinghamshire CCG,CCGs (since 4/20),Persons,<75 yrs,2015 - 17,8.82,7.31368956635334,10.5407526105875,,,121.0,1467260.0,,Better,2015,Inner
1586,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000224,NHS East Berkshire CCG,CCGs (since 4/20),Persons,<75 yrs,2015 - 17,14.0,11.622545453085301,16.7057430745997,,,125.0,1204021.0,,Similar,2015,Inner
1587,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000048,NHS Ealing CCG,CCGs (since 4/20),Persons,<75 yrs,2016 - 18,12.66,10.0804809641796,15.686994007703301,,,86.0,971062.0,,Similar,2016,Inner
1588,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000082,NHS Hillingdon CCG,CCGs (since 4/20),Persons,<75 yrs,2016 - 18,15.15,12.2178848411569,18.5625866663129,,,95.0,850151.0,,Similar,2016,Inner
1589,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000084,NHS Hounslow CCG,CCGs (since 4/20),Persons,<75 yrs,2016 - 18,16.32,13.0250096698673,20.167471428932398,,,89.0,766365.0,,Worse,2016,Inner
1590,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000223,NHS Buckinghamshire CCG,CCGs (since 4/20),Persons,<75 yrs,2016 - 18,7.88,6.48360494344879,9.495826557513519,,,111.0,1476620.0,,Better,2016,Inner
1591,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000224,NHS East Berkshire CCG,CCGs (since 4/20),Persons,<75 yrs,2016 - 18,11.94,9.789826042992821,14.414085259272197,,,110.0,1212084.0,,Similar,2016,Inner
1592,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000048,NHS Ealing CCG,CCGs (since 4/20),Persons,<75 yrs,2017 - 19,12.93,10.3245917730956,15.983462824217,,,88.0,966830.0,,Similar,2017,Inner
1593,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000082,NHS Hillingdon CCG,CCGs (since 4/20),Persons,<75 yrs,2017 - 19,15.27,12.333858529553002,18.6785833405357,,,96.0,856157.0,,Similar,2017,Inner
1594,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000084,NHS Hounslow CCG,CCGs (since 4/20),Persons,<75 yrs,2017 - 19,16.56,13.264716258903599,20.420115729052306,,,90.0,768796.0,,Worse,2017,Inner
1595,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000223,NHS Buckinghamshire CCG,CCGs (since 4/20),Persons,<75 yrs,2017 - 19,8.28,6.86045472544142,9.91461811114119,,,119.0,1483155.0,,Better,2017,Inner
1596,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000224,NHS East Berkshire CCG,CCGs (since 4/20),Persons,<75 yrs,2017 - 19,10.62,8.64437033812694,12.9178814109433,,,102.0,1217448.0,,Similar,2017,Inner
1597,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000048,NHS Ealing CCG,CCGs (2019/20),Persons,<75 yrs,2004 - 06,22.36,18.5079402297386,26.7601415567287,,,125.0,891255.0,,Similar,2004,Inner
1598,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000082,NHS Hillingdon CCG,CCGs (2019/20),Persons,<75 yrs,2004 - 06,19.94,16.188989669567498,24.2820044912472,,,101.0,706359.0,,Similar,2004,Inner
1599,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000084,NHS Hounslow CCG,CCGs (2019/20),Persons,<75 yrs,2004 - 06,24.24,19.533099145345695,29.726200252147798,,,96.0,638532.0,,Similar,2004,Inner
1600,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000128,NHS North West Surrey CCG,CCGs (2019/20),Persons,<75 yrs,2004 - 06,17.05,14.156679207210699,20.3675272492012,,,123.0,874106.0,,Better,2004,Inner
1601,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000223,NHS Buckinghamshire CCG,CCGs (2019/20),Persons,<75 yrs,2004 - 06,15.85,13.580729346178998,18.388781713859107,,,177.0,1363349.0,,Better,2004,Inner
1602,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000224,NHS East Berkshire CCG,CCGs (2019/20),Persons,<75 yrs,2004 - 06,17.98,14.9999122920155,21.3783986815907,,,132.0,1070902.0,,Similar,2004,Inner
1603,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000048,NHS Ealing CCG,CCGs (2019/20),Persons,<75 yrs,2005 - 07,18.86,15.3842179852125,22.880733485837307,,,108.0,899661.0,,Similar,2005,Inner
1604,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000082,NHS Hillingdon CCG,CCGs (2019/20),Persons,<75 yrs,2005 - 07,16.03,12.6788310040069,19.983511484167604,,,80.0,714241.0,,Similar,2005,Inner
1605,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000084,NHS Hounslow CCG,CCGs (2019/20),Persons,<75 yrs,2005 - 07,21.4,17.029509285841698,26.5196705945017,,,87.0,652110.0,,Similar,2005,Inner
1606,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000128,NHS North West Surrey CCG,CCGs (2019/20),Persons,<75 yrs,2005 - 07,15.25,12.5312539856233,18.3764402522301,,,111.0,883503.0,,Better,2005,Inner
1607,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000223,NHS Buckinghamshire CCG,CCGs (2019/20),Persons,<75 yrs,2005 - 07,13.68,11.6039356132267,16.0163600438427,,,157.0,1372083.0,,Better,2005,Inner
1608,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000224,NHS East Berkshire CCG,CCGs (2019/20),Persons,<75 yrs,2005 - 07,17.24,14.3511030396019,20.536682147042,,,129.0,1083089.0,,Similar,2005,Inner
1609,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000048,NHS Ealing CCG,CCGs (2019/20),Persons,<75 yrs,2006 - 08,19.37,15.8350742401934,23.4521823000454,,,108.0,910471.0,,Similar,2006,Inner
1610,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000082,NHS Hillingdon CCG,CCGs (2019/20),Persons,<75 yrs,2006 - 08,13.73,10.6629603375246,17.390763492460803,,,70.0,723423.0,,Better,2006,Inner
1611,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000084,NHS Hounslow CCG,CCGs (2019/20),Persons,<75 yrs,2006 - 08,18.79,14.765720353593302,23.5566715007978,,,78.0,665684.0,,Similar,2006,Inner
1612,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000128,NHS North West Surrey CCG,CCGs (2019/20),Persons,<75 yrs,2006 - 08,13.63,11.087219423573101,16.5735471592872,,,102.0,892577.0,,Better,2006,Inner
1613,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000223,NHS Buckinghamshire CCG,CCGs (2019/20),Persons,<75 yrs,2006 - 08,13.22,11.2129557058426,15.474234261268101,,,157.0,1380144.0,,Better,2006,Inner
1614,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000224,NHS East Berkshire CCG,CCGs (2019/20),Persons,<75 yrs,2006 - 08,19.03,16.0074818166835,22.450829836423893,,,145.0,1097086.0,,Similar,2006,Inner
1615,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000048,NHS Ealing CCG,CCGs (2019/20),Persons,<75 yrs,2007 - 09,15.01,11.9412965042022,18.6073621741552,,,86.0,924517.0,,Similar,2007,Inner
1616,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000082,NHS Hillingdon CCG,CCGs (2019/20),Persons,<75 yrs,2007 - 09,13.52,10.491123705941,17.131997156863402,,,69.0,734254.0,,Similar,2007,Inner
1617,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000084,NHS Hounslow CCG,CCGs (2019/20),Persons,<75 yrs,2007 - 09,15.67,12.0612450841166,20.005591370792,,,68.0,680194.0,,Similar,2007,Inner
1618,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000128,NHS North West Surrey CCG,CCGs (2019/20),Persons,<75 yrs,2007 - 09,13.55,11.0207340725216,16.473186781277402,,,102.0,900631.0,,Better,2007,Inner
1619,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000223,NHS Buckinghamshire CCG,CCGs (2019/20),Persons,<75 yrs,2007 - 09,12.13,10.2313492079351,14.2690604875041,,,148.0,1386801.0,,Better,2007,Inner
1620,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000224,NHS East Berkshire CCG,CCGs (2019/20),Persons,<75 yrs,2007 - 09,20.16,17.0556133087305,23.6493900763035,,,155.0,1111936.0,,Worse,2007,Inner
1621,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000048,NHS Ealing CCG,CCGs (2019/20),Persons,<75 yrs,2008 - 10,17.08,13.8289211540674,20.8444148419706,,,99.0,939245.0,,Similar,2008,Inner
1622,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000082,NHS Hillingdon CCG,CCGs (2019/20),Persons,<75 yrs,2008 - 10,13.26,10.278286724972698,16.8346345344454,,,68.0,746145.0,,Similar,2008,Inner
1623,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000084,NHS Hounslow CCG,CCGs (2019/20),Persons,<75 yrs,2008 - 10,12.88,9.66230874974559,16.8051906280721,,,56.0,695185.0,,Similar,2008,Inner
1624,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000128,NHS North West Surrey CCG,CCGs (2019/20),Persons,<75 yrs,2008 - 10,12.38,9.97006485855029,15.1912300168278,,,93.0,908311.0,,Better,2008,Inner
1625,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000223,NHS Buckinghamshire CCG,CCGs (2019/20),Persons,<75 yrs,2008 - 10,11.02,9.21477329535582,13.0818413463866,,,133.0,1393088.0,,Better,2008,Inner
1626,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000224,NHS East Berkshire CCG,CCGs (2019/20),Persons,<75 yrs,2008 - 10,19.57,16.5307795328936,23.005890514798693,,,152.0,1126837.0,,Worse,2008,Inner
1627,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000048,NHS Ealing CCG,CCGs (2019/20),Persons,<75 yrs,2009 - 11,15.49,12.407638940612301,19.089076832258197,,,91.0,953626.0,,Similar,2009,Inner
1628,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000082,NHS Hillingdon CCG,CCGs (2019/20),Persons,<75 yrs,2009 - 11,14.49,11.4008556276209,18.1596818638514,,,77.0,759830.0,,Similar,2009,Inner
1629,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000084,NHS Hounslow CCG,CCGs (2019/20),Persons,<75 yrs,2009 - 11,12.08,8.998089869018429,15.850993550410099,,,54.0,711344.0,,Similar,2009,Inner
1630,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000128,NHS North West Surrey CCG,CCGs (2019/20),Persons,<75 yrs,2009 - 11,12.47,10.061827418746999,15.2773232993815,,,94.0,916770.0,,Better,2009,Inner
1631,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000223,NHS Buckinghamshire CCG,CCGs (2019/20),Persons,<75 yrs,2009 - 11,12.09,10.1995717530486,14.223218161251301,,,147.0,1399991.0,,Better,2009,Inner
1632,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000224,NHS East Berkshire CCG,CCGs (2019/20),Persons,<75 yrs,2009 - 11,18.0,15.0973949320646,21.2803236079329,,,141.0,1140839.0,,Similar,2009,Inner
1633,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000048,NHS Ealing CCG,CCGs (2019/20),Persons,<75 yrs,2010 - 12,15.76,12.6665757176093,19.3614631174038,,,94.0,962945.0,,Similar,2010,Inner
1634,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000082,NHS Hillingdon CCG,CCGs (2019/20),Persons,<75 yrs,2010 - 12,14.9,11.791709337586601,18.5622739392292,,,82.0,774305.0,,Similar,2010,Inner
1635,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000084,NHS Hounslow CCG,CCGs (2019/20),Persons,<75 yrs,2010 - 12,12.43,9.30953806581702,16.240443392958902,,,56.0,725660.0,,Similar,2010,Inner
1636,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000128,NHS North West Surrey CCG,CCGs (2019/20),Persons,<75 yrs,2010 - 12,13.07,10.6169264820718,15.909961805425999,,,100.0,924687.0,,Similar,2010,Inner
1637,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000223,NHS Buckinghamshire CCG,CCGs (2019/20),Persons,<75 yrs,2010 - 12,12.51,10.6128815859202,14.639501574793401,,,157.0,1408492.0,,Better,2010,Inner
1638,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000224,NHS East Berkshire CCG,CCGs (2019/20),Persons,<75 yrs,2010 - 12,15.47,12.812136414269302,18.5198987420182,,,122.0,1153412.0,,Similar,2010,Inner
1639,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000048,NHS Ealing CCG,CCGs (2019/20),Persons,<75 yrs,2011 - 13,13.47,10.6385993331434,16.8012386819703,,,82.0,969773.0,,Similar,2011,Inner
1640,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000082,NHS Hillingdon CCG,CCGs (2019/20),Persons,<75 yrs,2011 - 13,15.44,12.2984380029547,19.1257032866413,,,87.0,789714.0,,Similar,2011,Inner
1641,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000084,NHS Hounslow CCG,CCGs (2019/20),Persons,<75 yrs,2011 - 13,14.69,11.314149975785101,18.7294625895665,,,68.0,736889.0,,Similar,2011,Inner
1642,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000128,NHS North West Surrey CCG,CCGs (2019/20),Persons,<75 yrs,2011 - 13,12.26,9.912143385067212,14.992509976619198,,,96.0,931437.0,,Similar,2011,Inner
1643,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000223,NHS Buckinghamshire CCG,CCGs (2019/20),Persons,<75 yrs,2011 - 13,11.75,9.94793420078297,13.791189133261303,,,152.0,1417633.0,,Better,2011,Inner
1644,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000224,NHS East Berkshire CCG,CCGs (2019/20),Persons,<75 yrs,2011 - 13,15.05,12.4653372402284,18.0068262768117,,,123.0,1163531.0,,Similar,2011,Inner
1645,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000048,NHS Ealing CCG,CCGs (2019/20),Persons,<75 yrs,2012 - 14,13.53,10.7037762755409,16.8569973109595,,,83.0,971951.0,,Similar,2012,Inner
1646,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000082,NHS Hillingdon CCG,CCGs (2019/20),Persons,<75 yrs,2012 - 14,16.11,12.9388947695236,19.8060162864586,,,93.0,804418.0,,Similar,2012,Inner
1647,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000084,NHS Hounslow CCG,CCGs (2019/20),Persons,<75 yrs,2012 - 14,17.84,14.1048534822891,22.246352600655197,,,82.0,745085.0,,Worse,2012,Inner
1648,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000128,NHS North West Surrey CCG,CCGs (2019/20),Persons,<75 yrs,2012 - 14,10.46,8.3166084731754,12.9813350618613,,,83.0,936546.0,,Better,2012,Inner
1649,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000223,NHS Buckinghamshire CCG,CCGs (2019/20),Persons,<75 yrs,2012 - 14,9.75,8.134295731973111,11.602290569799399,,,129.0,1428322.0,,Better,2012,Inner
1650,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000224,NHS East Berkshire CCG,CCGs (2019/20),Persons,<75 yrs,2012 - 14,13.14,10.7468080519558,15.903399871147402,,,109.0,1173561.0,,Similar,2012,Inner
1651,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000048,NHS Ealing CCG,CCGs (2019/20),Persons,<75 yrs,2013 - 15,13.09,10.3583000979068,16.3021137248178,,,83.0,974495.0,,Similar,2013,Inner
1652,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000082,NHS Hillingdon CCG,CCGs (2019/20),Persons,<75 yrs,2013 - 15,16.44,13.229271063541601,20.1923679059532,,,94.0,818440.0,,Similar,2013,Inner
1653,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000084,NHS Hounslow CCG,CCGs (2019/20),Persons,<75 yrs,2013 - 15,18.25,14.5278018447963,22.6135767561752,,,87.0,752011.0,,Worse,2013,Inner
1654,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000128,NHS North West Surrey CCG,CCGs (2019/20),Persons,<75 yrs,2013 - 15,10.09,7.9966648351358,12.549289654648499,,,81.0,941999.0,,Better,2013,Inner
1655,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000223,NHS Buckinghamshire CCG,CCGs (2019/20),Persons,<75 yrs,2013 - 15,8.98,7.43457397456458,10.760287846822695,,,119.0,1440945.0,,Better,2013,Inner
1656,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000224,NHS East Berkshire CCG,CCGs (2019/20),Persons,<75 yrs,2013 - 15,15.11,12.5837027065119,17.9955168361885,,,130.0,1183646.0,,Similar,2013,Inner
1657,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000048,NHS Ealing CCG,CCGs (2019/20),Persons,<75 yrs,2014 - 16,13.9,11.122391581275801,17.1431574656917,,,90.0,975866.0,,Similar,2014,Inner
1658,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000082,NHS Hillingdon CCG,CCGs (2019/20),Persons,<75 yrs,2014 - 16,14.99,11.9760495005124,18.528485143818198,,,88.0,831684.0,,Similar,2014,Inner
1659,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000084,NHS Hounslow CCG,CCGs (2019/20),Persons,<75 yrs,2014 - 16,18.98,15.256282726162,23.309267591696702,,,95.0,758186.0,,Worse,2014,Inner
1660,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000128,NHS North West Surrey CCG,CCGs (2019/20),Persons,<75 yrs,2014 - 16,10.7,8.583044382551,13.185231371577402,,,89.0,947097.0,,Better,2014,Inner
1661,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000223,NHS Buckinghamshire CCG,CCGs (2019/20),Persons,<75 yrs,2014 - 16,8.81,7.28723804040634,10.5582496025281,,,118.0,1455358.0,,Better,2014,Inner
1662,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000224,NHS East Berkshire CCG,CCGs (2019/20),Persons,<75 yrs,2014 - 16,13.96,11.541423399412697,16.7324083675035,,,120.0,1195098.0,,Similar,2014,Inner
1663,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000048,NHS Ealing CCG,CCGs (2019/20),Persons,<75 yrs,2015 - 17,13.24,10.5798522838796,16.3447200182975,,,89.0,974560.0,,Similar,2015,Inner
1664,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000082,NHS Hillingdon CCG,CCGs (2019/20),Persons,<75 yrs,2015 - 17,15.95,12.8582239457306,19.545107557318694,,,95.0,842068.0,,Similar,2015,Inner
1665,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000084,NHS Hounslow CCG,CCGs (2019/20),Persons,<75 yrs,2015 - 17,17.08,13.6633371818455,21.064726407219396,,,91.0,762616.0,,Worse,2015,Inner
1666,91061,"Stroke mortality rates, under 75 years (age standardised)",E38000128,NHS North West Surrey CCG,CCGs (2019/20),Persons,<75 yrs,2015 - 17,10.35,8.30512649928419,12.7516140806455,,,89.0,951293.0,,Better,2015,Inner
